date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1972-10-10T00:00:00,Tuesday,Chicago Bulls,95,Philadelphia 76ers,89,,,
1972-10-10T00:00:00,Tuesday,Buffalo Braves,109,Atlanta Hawks,120,,,
1972-10-10T00:00:00,Tuesday,New York Knicks,113,Seattle SuperSonics,89,,,
1972-10-10T00:00:00,Tuesday,Cleveland Cavaliers,90,Baltimore Bullets,102,,,
1972-10-11T00:00:00,Wednesday,Detroit Pistons,108,Boston Celtics,121,,,
1972-10-11T00:00:00,Wednesday,Philadelphia 76ers,100,Seattle SuperSonics,105,,,
1972-10-11T00:00:00,Wednesday,Kansas City-Omaha Kings,94,Los Angeles Lakers,129,,,"at Omaha, NE"
1972-10-13T00:00:00,Friday,Portland Trail Blazers,84,Seattle SuperSonics,92,,,
1972-10-13T00:00:00,Friday,Phoenix Suns,105,Milwaukee Bucks,117,,,
1972-10-13T00:00:00,Friday,Philadelphia 76ers,101,Buffalo Braves,104,,,
1972-10-13T00:00:00,Friday,Detroit Pistons,100,Chicago Bulls,91,,,
1972-10-13T00:00:00,Friday,Cleveland Cavaliers,108,Houston Rockets,109,,,
1972-10-13T00:00:00,Friday,Boston Celtics,112,Los Angeles Lakers,104,,,
1972-10-13T00:00:00,Friday,Baltimore Bullets,115,Atlanta Hawks,98,,,
1972-10-14T00:00:00,Saturday,Buffalo Braves,113,Houston Rockets,121,,,
1972-10-14T00:00:00,Saturday,Chicago Bulls,88,Boston Celtics,96,,,
1972-10-14T00:00:00,Saturday,Golden State Warriors,77,Milwaukee Bucks,81,,,
1972-10-14T00:00:00,Saturday,Kansas City-Omaha Kings,113,Detroit Pistons,101,,,
1972-10-14T00:00:00,Saturday,New York Knicks,125,Los Angeles Lakers,100,,,
1972-10-14T00:00:00,Saturday,Portland Trail Blazers,120,Phoenix Suns,124,,,
1972-10-15T00:00:00,Sunday,Atlanta Hawks,109,New York Knicks,101,,,
1972-10-15T00:00:00,Sunday,Phoenix Suns,107,Baltimore Bullets,98,,,
1972-10-15T00:00:00,Sunday,Cleveland Cavaliers,83,Los Angeles Lakers,95,,,
1972-10-16T00:00:00,Monday,Golden State Warriors,97,Baltimore Bullets,96,,,
1972-10-17T00:00:00,Tuesday,Atlanta Hawks,115,Boston Celtics,119,,,
1972-10-17T00:00:00,Tuesday,Buffalo Braves,122,Philadelphia 76ers,114,,,
