date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1990-11-02T00:00:00,Friday,Atlanta Hawks,115,Orlando Magic,111,13593,,
1990-11-02T00:00:00,Friday,Utah Jazz,96,Phoenix Suns,119,13593,,"at Tokyo, Japan (Tokyo Metropolitan Gymnasium)"
1990-11-02T00:00:00,Friday,Portland Trail Blazers,90,Houston Rockets,89,13593,,
1990-11-02T00:00:00,Friday,Minnesota Timberwolves,98,Dallas Mavericks,85,13593,,
1990-11-02T00:00:00,Friday,Los Angeles Clippers,90,Sacramento Kings,80,13593,,
1990-11-02T00:00:00,Friday,Indiana Pacers,100,New Jersey Nets,81,13593,,
1990-11-02T00:00:00,Friday,Miami Heat,119,Washington Bullets,95,13593,,
1990-11-02T00:00:00,Friday,Denver Nuggets,158,Golden State Warriors,162,13593,,
1990-11-02T00:00:00,Friday,Chicago Bulls,116,Philadelphia 76ers,124,13593,,
1990-11-02T00:00:00,Friday,Charlotte Hornets,130,New York Knicks,134,13593,OT,
1990-11-02T00:00:00,Friday,Boston Celtics,125,Cleveland Cavaliers,101,13593,,
1990-11-02T00:00:00,Friday,Detroit Pistons,115,Milwaukee Bucks,104,13593,,
1990-11-03T00:00:00,Saturday,Sacramento Kings,93,Portland Trail Blazers,95,13593,OT,
1990-11-03T00:00:00,Saturday,Washington Bullets,103,Chicago Bulls,102,13593,,
1990-11-03T00:00:00,Saturday,Seattle SuperSonics,118,Houston Rockets,106,13593,,
1990-11-03T00:00:00,Saturday,San Antonio Spurs,110,Los Angeles Lakers,99,13593,,
1990-11-03T00:00:00,Saturday,Phoenix Suns,101,Utah Jazz,102,13593,,"at Tokyo, Japan (Tokyo Metropolitan Gymnasium)"
1990-11-03T00:00:00,Saturday,Philadelphia 76ers,112,New Jersey Nets,110,13593,OT,
1990-11-03T00:00:00,Saturday,New York Knicks,103,Boston Celtics,106,13593,,
1990-11-03T00:00:00,Saturday,Milwaukee Bucks,111,Minnesota Timberwolves,93,13593,,
1990-11-03T00:00:00,Saturday,Detroit Pistons,106,Cleveland Cavaliers,97,13593,,
1990-11-03T00:00:00,Saturday,Dallas Mavericks,140,Denver Nuggets,110,13593,,
1990-11-03T00:00:00,Saturday,Atlanta Hawks,121,Indiana Pacers,120,13593,,
1990-11-03T00:00:00,Saturday,Orlando Magic,97,Charlotte Hornets,104,13593,,
1990-11-04T00:00:00,Sunday,Los Angeles Clippers,109,Golden State Warriors,107,13593,,
1990-11-06T00:00:00,Tuesday,Golden State Warriors,130,Los Angeles Clippers,109,13593,,
1990-11-06T00:00:00,Tuesday,Orlando Magic,95,Cleveland Cavaliers,102,13593,,
1990-11-06T00:00:00,Tuesday,New York Knicks,91,Dallas Mavericks,96,13593,,
1990-11-06T00:00:00,Tuesday,Miami Heat,94,Milwaukee Bucks,106,13593,,
1990-11-06T00:00:00,Tuesday,Los Angeles Lakers,123,Portland Trail Blazers,125,13593,OT,
1990-11-06T00:00:00,Tuesday,Chicago Bulls,108,Boston Celtics,110,13593,,
1990-11-06T00:00:00,Tuesday,Houston Rockets,145,Denver Nuggets,135,13593,,
1990-11-06T00:00:00,Tuesday,Sacramento Kings,85,Atlanta Hawks,102,13593,,
1990-11-06T00:00:00,Tuesday,Charlotte Hornets,113,New Jersey Nets,105,13593,,
1990-11-06T00:00:00,Tuesday,Indiana Pacers,98,Minnesota Timberwolves,96,13593,,
1990-11-06T00:00:00,Tuesday,Seattle SuperSonics,100,Detroit Pistons,92,13593,,
1990-11-07T00:00:00,Wednesday,San Antonio Spurs,161,Denver Nuggets,153,13593,,
1990-11-07T00:00:00,Wednesday,Phoenix Suns,126,Golden State Warriors,119,13593,,
1990-11-07T00:00:00,Wednesday,Philadelphia 76ers,101,Dallas Mavericks,104,13593,,
1990-11-07T00:00:00,Wednesday,Los Angeles Clippers,83,Detroit Pistons,110,13593,,
