date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1988-11-04T00:00:00,Friday,Boston Celtics,122,New York Knicks,115,14890.0,OT,
1988-11-04T00:00:00,Friday,Charlotte Hornets,93,Cleveland Cavaliers,133,14890.0,,
1988-11-04T00:00:00,Friday,Chicago Bulls,94,Detroit Pistons,107,14890.0,,
1988-11-04T00:00:00,Friday,Dallas Mavericks,113,Los Angeles Lakers,116,14890.0,,
1988-11-04T00:00:00,Friday,Denver Nuggets,120,Houston Rockets,117,14890.0,,
1988-11-04T00:00:00,Friday,Indiana Pacers,103,Milwaukee Bucks,117,14890.0,,
1988-11-04T00:00:00,Friday,New Jersey Nets,105,Atlanta Hawks,113,14890.0,,
1988-11-04T00:00:00,Friday,Philadelphia 76ers,129,Los Angeles Clippers,110,14890.0,,
1988-11-04T00:00:00,Friday,Portland Trail Blazers,120,Phoenix Suns,105,14890.0,,
1988-11-04T00:00:00,Friday,Utah Jazz,97,Seattle SuperSonics,104,14890.0,,
1988-11-05T00:00:00,Saturday,Washington Bullets,98,Chicago Bulls,111,14890.0,,
1988-11-05T00:00:00,Saturday,Seattle SuperSonics,142,Denver Nuggets,141,14890.0,OT,
1988-11-05T00:00:00,Saturday,San Antonio Spurs,122,Los Angeles Lakers,107,14890.0,,
1988-11-05T00:00:00,Saturday,Portland Trail Blazers,121,Sacramento Kings,103,14890.0,,
1988-11-05T00:00:00,Saturday,Philadelphia 76ers,129,Boston Celtics,115,14890.0,,
1988-11-05T00:00:00,Saturday,New Jersey Nets,112,New York Knicks,102,14890.0,,
1988-11-05T00:00:00,Saturday,Houston Rockets,113,Dallas Mavericks,114,14890.0,OT,
1988-11-05T00:00:00,Saturday,Miami Heat,91,Los Angeles Clippers,111,14890.0,,
1988-11-05T00:00:00,Saturday,Indiana Pacers,99,Cleveland Cavaliers,105,14890.0,,
1988-11-05T00:00:00,Saturday,Golden State Warriors,117,Phoenix Suns,104,14890.0,,
1988-11-05T00:00:00,Saturday,Detroit Pistons,94,Charlotte Hornets,85,14890.0,,
1988-11-05T00:00:00,Saturday,Milwaukee Bucks,94,Atlanta Hawks,107,14890.0,,
1988-11-08T00:00:00,Tuesday,New Jersey Nets,109,Washington Bullets,101,14890.0,,
1988-11-08T00:00:00,Tuesday,Sacramento Kings,75,Seattle SuperSonics,97,14890.0,,
1988-11-08T00:00:00,Tuesday,New York Knicks,126,Chicago Bulls,117,14890.0,,
1988-11-08T00:00:00,Tuesday,Houston Rockets,120,San Antonio Spurs,102,14890.0,,
1988-11-08T00:00:00,Tuesday,Philadelphia 76ers,109,Detroit Pistons,116,14890.0,,
1988-11-08T00:00:00,Tuesday,Dallas Mavericks,92,Miami Heat,88,14890.0,,
1988-11-08T00:00:00,Tuesday,Charlotte Hornets,117,Los Angeles Clippers,105,14890.0,,
1988-11-08T00:00:00,Tuesday,Golden State Warriors,102,Los Angeles Lakers,114,14890.0,,
1988-11-08T00:00:00,Tuesday,Atlanta Hawks,112,Indiana Pacers,107,14890.0,,
1988-11-09T00:00:00,Wednesday,Boston Celtics,104,Chicago Bulls,110,14890.0,,
1988-11-09T00:00:00,Wednesday,Cleveland Cavaliers,108,Los Angeles Clippers,91,14890.0,,
1988-11-09T00:00:00,Wednesday,Detroit Pistons,101,Atlanta Hawks,95,14890.0,OT,
1988-11-09T00:00:00,Wednesday,Los Angeles Lakers,128,Denver Nuggets,110,14890.0,,
1988-11-09T00:00:00,Wednesday,Milwaukee Bucks,114,Philadelphia 76ers,103,14890.0,,
1988-11-09T00:00:00,Wednesday,Phoenix Suns,111,Dallas Mavericks,103,14890.0,,
1988-11-09T00:00:00,Wednesday,San Antonio Spurs,117,Miami Heat,93,14890.0,,
1988-11-09T00:00:00,Wednesday,Seattle SuperSonics,108,Golden State Warriors,113,14890.0,,
1988-11-09T00:00:00,Wednesday,Utah Jazz,105,Sacramento Kings,81,14890.0,,
1988-11-09T00:00:00,Wednesday,Washington Bullets,110,New York Knicks,117,14890.0,,
1988-11-10T00:00:00,Thursday,Houston Rockets,106,Utah Jazz,99,14890.0,,
1988-11-10T00:00:00,Thursday,Denver Nuggets,135,Portland Trail Blazers,115,14890.0,,
1988-11-11T00:00:00,Friday,Phoenix Suns,141,Golden State Warriors,103,14890.0,,
1988-11-11T00:00:00,Friday,Boston Celtics,107,Detroit Pistons,116,14890.0,,
1988-11-11T00:00:00,Friday,Chicago Bulls,97,New Jersey Nets,85,14890.0,,
1988-11-11T00:00:00,Friday,Dallas Mavericks,115,San Antonio Spurs,102,14890.0,,
1988-11-11T00:00:00,Friday,Indiana Pacers,120,New York Knicks,121,14890.0,OT,
1988-11-11T00:00:00,Friday,Los Angeles Lakers,114,Seattle SuperSonics,103,14890.0,,
1988-11-11T00:00:00,Friday,Miami Heat,100,Houston Rockets,121,14890.0,,
1988-11-11T00:00:00,Friday,Philadelphia 76ers,107,Atlanta Hawks,105,14890.0,,
1988-11-11T00:00:00,Friday,Washington Bullets,96,Charlotte Hornets,87,14890.0,,
1988-11-12T00:00:00,Saturday,Los Angeles Clippers,138,Phoenix Suns,127,14890.0,OT,
1988-11-12T00:00:00,Saturday,Milwaukee Bucks,108,Boston Celtics,100,14890.0,,
1988-11-12T00:00:00,Saturday,Denver Nuggets,141,Seattle SuperSonics,129,14890.0,,
1988-11-12T00:00:00,Saturday,New York Knicks,111,Washington Bullets,101,14890.0,,
1988-11-12T00:00:00,Saturday,San Antonio Spurs,96,Utah Jazz,105,14890.0,,
1988-11-12T00:00:00,Saturday,New Jersey Nets,97,Chicago Bulls,91,14890.0,,
1988-11-12T00:00:00,Saturday,Dallas Mavericks,111,Sacramento Kings,71,14890.0,,
1988-11-12T00:00:00,Saturday,Golden State Warriors,107,Portland Trail Blazers,100,14890.0,,
1988-11-12T00:00:00,Saturday,Cleveland Cavaliers,121,Indiana Pacers,96,14890.0,,
1988-11-12T00:00:00,Saturday,Atlanta Hawks,132,Charlotte Hornets,111,14890.0,,
1988-11-13T00:00:00,Sunday,Houston Rockets,129,Sacramento Kings,127,14890.0,,
1988-11-13T00:00:00,Sunday,Portland Trail Blazers,132,Denver Nuggets,143,14890.0,,
1988-11-14T00:00:00,Monday,New Jersey Nets,96,Golden State Warriors,100,14890.0,,
