date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2007-10-30T20:00:00,Tuesday,San Antonio Spurs,106,Portland Trail Blazers,97,18797,,
2007-10-30T22:30:00,Tuesday,Golden State Warriors,96,Utah Jazz,117,18797,,
2007-10-30T22:30:00,Tuesday,Los Angeles Lakers,93,Houston Rockets,95,18797,,
2007-10-31T19:00:00,Wednesday,Indiana Pacers,119,Washington Wizards,110,18797,OT,
2007-10-31T19:00:00,Wednesday,Orlando Magic,102,Milwaukee Bucks,83,18797,,
2007-10-31T19:00:00,Wednesday,Toronto Raptors,106,Philadelphia 76ers,97,18797,,
2007-10-31T19:30:00,Wednesday,New Jersey Nets,112,Chicago Bulls,103,18797,OT,
2007-10-31T20:00:00,Wednesday,Memphis Grizzlies,101,San Antonio Spurs,104,18797,,
2007-10-31T20:00:00,Wednesday,New Orleans Hornets,104,Sacramento Kings,90,18797,,
2007-10-31T20:00:00,Wednesday,Cleveland Cavaliers,74,Dallas Mavericks,92,18797,,
2007-10-31T22:30:00,Wednesday,Denver Nuggets,120,Seattle SuperSonics,103,18797,,
2007-11-01T20:00:00,Thursday,Miami Heat,80,Detroit Pistons,91,19600,,
2007-11-01T21:00:00,Thursday,Utah Jazz,95,Houston Rockets,106,19600,,
2007-11-01T22:30:00,Thursday,Seattle SuperSonics,99,Phoenix Suns,106,19600,,
2007-11-02T19:00:00,Friday,Indiana Pacers,87,Miami Heat,85,19600,,
2007-11-02T19:00:00,Friday,Orlando Magic,92,Detroit Pistons,116,19600,,
2007-11-02T19:00:00,Friday,Charlotte Bobcats,102,Milwaukee Bucks,99,19600,,
2007-11-02T19:30:00,Friday,New Jersey Nets,69,Toronto Raptors,106,19600,,
2007-11-02T19:30:00,Friday,Cleveland Cavaliers,110,New York Knicks,106,19600,,
2007-11-02T19:30:00,Friday,Atlanta Hawks,101,Dallas Mavericks,94,19600,,
2007-11-02T20:00:00,Friday,New Orleans Hornets,113,Portland Trail Blazers,93,19600,,
2007-11-02T20:00:00,Friday,Minnesota Timberwolves,91,Denver Nuggets,99,19600,,
