date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1962-10-16T00:00:00,Tuesday,New York Knicks,121,Chicago Zephyrs,119,,,
1962-10-16T00:00:00,Tuesday,Detroit Pistons,106,Los Angeles Lakers,122,,,"at New York, NY"
1962-10-19T00:00:00,Friday,New York Knicks,116,Los Angeles Lakers,105,,,
1962-10-20T00:00:00,Saturday,Boston Celtics,149,New York Knicks,116,,,
1962-10-20T00:00:00,Saturday,Chicago Zephyrs,113,Cincinnati Royals,109,,,
1962-10-20T00:00:00,Saturday,St. Louis Hawks,120,Detroit Pistons,111,,,
1962-10-20T00:00:00,Saturday,Syracuse Nationals,108,Los Angeles Lakers,102,,,
1962-10-23T00:00:00,Tuesday,Chicago Zephyrs,109,St. Louis Hawks,110,,,"at New York, NY"
1962-10-23T00:00:00,Tuesday,Cincinnati Royals,116,Los Angeles Lakers,115,,,
1962-10-23T00:00:00,Tuesday,New York Knicks,119,Syracuse Nationals,123,,,
1962-10-23T00:00:00,Tuesday,San Francisco Warriors,140,Detroit Pistons,113,,,
1962-10-24T00:00:00,Wednesday,Chicago Zephyrs,118,Los Angeles Lakers,107,,,
1962-10-24T00:00:00,Wednesday,St. Louis Hawks,121,Cincinnati Royals,114,,,
1962-10-26T00:00:00,Friday,New York Knicks,108,Boston Celtics,133,,,
1962-10-26T00:00:00,Friday,San Francisco Warriors,132,Detroit Pistons,131,,OT,
1962-10-26T00:00:00,Friday,Cincinnati Royals,118,St. Louis Hawks,102,,,
1962-10-26T00:00:00,Friday,Syracuse Nationals,130,Chicago Zephyrs,112,,,
1962-10-27T00:00:00,Saturday,Boston Celtics,118,Syracuse Nationals,98,,,Dolph Schayes of Syracuse scored a field goal for Boston
1962-10-27T00:00:00,Saturday,Chicago Zephyrs,126,San Francisco Warriors,129,,OT,
1962-10-27T00:00:00,Saturday,Los Angeles Lakers,134,Detroit Pistons,118,,,
1962-10-27T00:00:00,Saturday,St. Louis Hawks,115,New York Knicks,109,,,
1962-10-28T00:00:00,Sunday,Cincinnati Royals,131,San Francisco Warriors,130,,OT,
1962-10-30T00:00:00,Tuesday,St. Louis Hawks,98,Boston Celtics,97,,,
1962-10-30T00:00:00,Tuesday,San Francisco Warriors,125,New York Knicks,106,,,
1962-10-31T00:00:00,Wednesday,Detroit Pistons,100,Boston Celtics,115,,,
1962-10-31T00:00:00,Wednesday,Los Angeles Lakers,115,New York Knicks,95,,,
1962-10-31T00:00:00,Wednesday,St. Louis Hawks,108,Syracuse Nationals,126,,,"at Baltimore, MD"
1962-11-02T00:00:00,Friday,Chicago Zephyrs,97,Boston Celtics,107,,,
1962-11-02T00:00:00,Friday,San Francisco Warriors,143,New York Knicks,121,,,
1962-11-03T00:00:00,Saturday,St. Louis Hawks,114,Chicago Zephyrs,109,,,
1962-11-03T00:00:00,Saturday,Los Angeles Lakers,127,San Francisco Warriors,115,,,
