date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2016-10-25T19:30:00,Tuesday,Cleveland Cavaliers,117,New York Knicks,88,20562,,
2016-10-25T22:00:00,Tuesday,Portland Trail Blazers,113,Utah Jazz,104,20562,,
2016-10-25T22:30:00,Tuesday,Golden State Warriors,100,San Antonio Spurs,129,20562,,
2016-10-26T19:00:00,Wednesday,Indiana Pacers,130,Dallas Mavericks,121,20562,OT,
2016-10-26T19:00:00,Wednesday,Orlando Magic,96,Miami Heat,108,20562,,
2016-10-26T19:30:00,Wednesday,Toronto Raptors,109,Detroit Pistons,91,20562,,
2016-10-26T19:30:00,Wednesday,Boston Celtics,122,Brooklyn Nets,117,20562,,
2016-10-26T20:00:00,Wednesday,Milwaukee Bucks,96,Charlotte Hornets,107,20562,,
2016-10-26T20:00:00,Wednesday,New Orleans Pelicans,102,Denver Nuggets,107,20562,,
2016-10-26T20:00:00,Wednesday,Memphis Grizzlies,102,Minnesota Timberwolves,98,20562,,
2016-10-26T20:00:00,Wednesday,Philadelphia 76ers,97,Oklahoma City Thunder,103,20562,,
2016-10-26T22:00:00,Wednesday,Phoenix Suns,94,Sacramento Kings,113,20562,,
2016-10-26T22:30:00,Wednesday,Los Angeles Lakers,120,Houston Rockets,114,20562,,
2016-10-27T19:30:00,Thursday,Atlanta Hawks,114,Washington Wizards,99,20562,,
2016-10-27T20:00:00,Thursday,Chicago Bulls,105,Boston Celtics,99,20562,,
2016-10-27T22:30:00,Thursday,Portland Trail Blazers,106,Los Angeles Clippers,114,20562,,
2016-10-27T22:30:00,Thursday,Sacramento Kings,94,San Antonio Spurs,102,20562,,
2016-10-28T19:00:00,Friday,Toronto Raptors,91,Cleveland Cavaliers,94,20562,,
2016-10-28T19:30:00,Friday,Brooklyn Nets,103,Indiana Pacers,94,20562,,
2016-10-28T19:30:00,Friday,Detroit Pistons,108,Orlando Magic,82,20562,,
2016-10-28T20:00:00,Friday,Oklahoma City Thunder,113,Phoenix Suns,110,20562,OT,
2016-10-28T20:00:00,Friday,Miami Heat,91,Charlotte Hornets,97,20562,,
2016-10-28T20:30:00,Friday,Dallas Mavericks,98,Houston Rockets,106,20562,,
2016-10-28T21:00:00,Friday,Utah Jazz,96,Los Angeles Lakers,89,20562,,
2016-10-28T21:30:00,Friday,New Orleans Pelicans,114,Golden State Warriors,122,20562,,
2016-10-29T12:30:00,Saturday,Philadelphia 76ers,72,Atlanta Hawks,104,20562,,
2016-10-29T19:00:00,Saturday,Charlotte Hornets,98,Boston Celtics,104,20562,,
2016-10-29T19:30:00,Saturday,New York Knicks,111,Memphis Grizzlies,104,20562,,
2016-10-29T19:30:00,Saturday,Cleveland Cavaliers,105,Orlando Magic,99,20562,,
2016-10-29T20:00:00,Saturday,San Antonio Spurs,98,New Orleans Pelicans,79,20562,,
2016-10-29T20:00:00,Saturday,Milwaukee Bucks,110,Brooklyn Nets,108,20562,,
2016-10-29T20:00:00,Saturday,Chicago Bulls,118,Indiana Pacers,101,20562,,
2016-10-29T21:00:00,Saturday,Denver Nuggets,113,Portland Trail Blazers,115,20562,OT,
2016-10-29T22:30:00,Saturday,Sacramento Kings,106,Minnesota Timberwolves,103,20562,,
2016-10-30T16:30:00,Sunday,Los Angeles Clippers,88,Utah Jazz,75,20562,,
2016-10-30T18:00:00,Sunday,Miami Heat,99,San Antonio Spurs,106,20562,,
2016-10-30T18:00:00,Sunday,Detroit Pistons,98,Milwaukee Bucks,83,20562,,
2016-10-30T18:00:00,Sunday,Phoenix Suns,100,Golden State Warriors,106,20562,,
2016-10-30T19:00:00,Sunday,Oklahoma City Thunder,113,Los Angeles Lakers,96,20562,,
2016-10-30T20:00:00,Sunday,Houston Rockets,93,Dallas Mavericks,92,20562,,
2016-10-30T20:00:00,Sunday,Memphis Grizzlies,112,Washington Wizards,103,20562,OT,
2016-10-31T19:30:00,Monday,Brooklyn Nets,88,Chicago Bulls,118,20562,,
2016-10-31T19:30:00,Monday,Toronto Raptors,105,Denver Nuggets,102,20562,,
2016-10-31T19:30:00,Monday,Atlanta Hawks,106,Sacramento Kings,95,20562,,
2016-10-31T22:30:00,Monday,Los Angeles Clippers,116,Phoenix Suns,98,20562,,
2016-11-01T18:00:00,Tuesday,Cleveland Cavaliers,128,Houston Rockets,120,20562,,
2016-11-01T19:00:00,Tuesday,Philadelphia 76ers,101,Orlando Magic,103,20562,,
2016-11-01T19:00:00,Tuesday,Indiana Pacers,115,Los Angeles Lakers,108,20562,,
2016-11-01T19:30:00,Tuesday,Miami Heat,108,Sacramento Kings,96,20562,OT,
2016-11-01T19:30:00,Tuesday,Detroit Pistons,102,New York Knicks,89,20562,,
2016-11-01T20:00:00,Tuesday,New Orleans Pelicans,113,Milwaukee Bucks,117,20562,,
2016-11-01T20:00:00,Tuesday,Minnesota Timberwolves,116,Memphis Grizzlies,80,20562,,
2016-11-01T20:30:00,Tuesday,San Antonio Spurs,91,Utah Jazz,106,20562,,
2016-11-01T22:00:00,Tuesday,Portland Trail Blazers,104,Golden State Warriors,127,20562,,
2016-11-02T19:00:00,Wednesday,Washington Wizards,103,Toronto Raptors,113,20562,,
2016-11-02T19:00:00,Wednesday,Charlotte Hornets,109,Philadelphia 76ers,93,20562,,
2016-11-02T19:30:00,Wednesday,Atlanta Hawks,116,Los Angeles Lakers,123,20562,,
2016-11-02T19:30:00,Wednesday,New York Knicks,99,Houston Rockets,118,20562,,
2016-11-02T19:30:00,Wednesday,Brooklyn Nets,109,Detroit Pistons,101,20562,,
2016-11-02T20:00:00,Wednesday,Boston Celtics,107,Chicago Bulls,100,20562,,
2016-11-02T20:00:00,Wednesday,Memphis Grizzlies,89,New Orleans Pelicans,83,20562,OT,
2016-11-02T21:00:00,Wednesday,Utah Jazz,97,Dallas Mavericks,81,20562,,
2016-11-02T22:00:00,Wednesday,Phoenix Suns,118,Portland Trail Blazers,115,20562,OT,
2016-11-02T22:30:00,Wednesday,Los Angeles Clippers,83,Oklahoma City Thunder,85,20562,,
2016-11-03T19:00:00,Thursday,Orlando Magic,102,Sacramento Kings,94,20562,,
2016-11-03T20:00:00,Thursday,Milwaukee Bucks,125,Indiana Pacers,107,20562,,
2016-11-03T20:00:00,Thursday,Cleveland Cavaliers,128,Boston Celtics,122,20562,,
2016-11-03T20:00:00,Thursday,Minnesota Timberwolves,99,Denver Nuggets,102,20562,,
2016-11-03T22:30:00,Thursday,Golden State Warriors,122,Oklahoma City Thunder,96,20562,,
2016-11-04T19:00:00,Friday,Washington Wizards,95,Atlanta Hawks,92,20562,,
2016-11-04T19:30:00,Friday,Brooklyn Nets,95,Charlotte Hornets,99,20562,,
2016-11-04T19:30:00,Friday,Toronto Raptors,96,Miami Heat,87,20562,,
2016-11-04T20:00:00,Friday,Chicago Bulls,104,New York Knicks,117,20562,,
2016-11-04T20:00:00,Friday,Memphis Grizzlies,88,Los Angeles Clippers,99,20562,,
