date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1959-10-17T00:00:00,Saturday,Boston Celtics,129,Cincinnati Royals,125,,,
1959-10-18T00:00:00,Sunday,Minneapolis Lakers,105,Detroit Pistons,106,,,
1959-10-24T00:00:00,Saturday,Cincinnati Royals,108,Detroit Pistons,103,,,
1959-10-24T00:00:00,Saturday,New York Knicks,109,Philadelphia Warriors,118,,,
1959-10-24T00:00:00,Saturday,St. Louis Hawks,87,Minneapolis Lakers,94,,,
1959-10-24T00:00:00,Saturday,Syracuse Nationals,109,Boston Celtics,121,,,
1959-10-25T00:00:00,Sunday,Cincinnati Royals,103,Minneapolis Lakers,102,,,
1959-10-28T00:00:00,Wednesday,Detroit Pistons,117,Syracuse Nationals,102,,,
1959-10-30T00:00:00,Friday,Cincinnati Royals,127,Syracuse Nationals,136,,,
1959-10-31T00:00:00,Saturday,New York Knicks,109,Boston Celtics,123,,,
1959-10-31T00:00:00,Saturday,Philadelphia Warriors,120,Detroit Pistons,112,,,
1959-10-31T00:00:00,Saturday,St. Louis Hawks,109,Cincinnati Royals,102,,,
1959-10-31T00:00:00,Saturday,Syracuse Nationals,117,Minneapolis Lakers,108,,,
1959-11-01T00:00:00,Sunday,Cincinnati Royals,109,Boston Celtics,124,,,
1959-11-01T00:00:00,Sunday,Minneapolis Lakers,101,St. Louis Hawks,138,,,
1959-11-03T00:00:00,Tuesday,Minneapolis Lakers,93,New York Knicks,99,,,"at St. Louis, MO"
1959-11-03T00:00:00,Tuesday,St. Louis Hawks,98,Boston Celtics,103,,,
1959-11-04T00:00:00,Wednesday,Philadelphia Warriors,124,Syracuse Nationals,113,,,
1959-11-04T00:00:00,Wednesday,Detroit Pistons,101,New York Knicks,107,,,
1959-11-06T00:00:00,Friday,Minneapolis Lakers,113,Detroit Pistons,118,,2OT,
1959-11-07T00:00:00,Saturday,Detroit Pistons,111,Minneapolis Lakers,113,,OT,
1959-11-07T00:00:00,Saturday,Boston Celtics,115,Philadelphia Warriors,106,,,
1959-11-07T00:00:00,Saturday,St. Louis Hawks,117,New York Knicks,113,,,
1959-11-07T00:00:00,Saturday,Cincinnati Royals,103,Syracuse Nationals,101,,,"at Rochester, NY"
1959-11-08T00:00:00,Sunday,Syracuse Nationals,118,Detroit Pistons,107,,,
1959-11-08T00:00:00,Sunday,Philadelphia Warriors,134,Cincinnati Royals,106,,,
1959-11-08T00:00:00,Sunday,Minneapolis Lakers,136,Boston Celtics,115,,,
1959-11-10T00:00:00,Tuesday,Philadelphia Warriors,126,New York Knicks,125,,,
1959-11-10T00:00:00,Tuesday,St. Louis Hawks,134,Minneapolis Lakers,105,,,
1959-11-10T00:00:00,Tuesday,Boston Celtics,128,Detroit Pistons,109,,,"at St. Louis, MO"
1959-11-11T00:00:00,Wednesday,Detroit Pistons,105,Philadelphia Warriors,119,,,
1959-11-11T00:00:00,Wednesday,Boston Celtics,151,Cincinnati Royals,118,,,
1959-11-12T00:00:00,Thursday,Cincinnati Royals,116,Philadelphia Warriors,124,,,
1959-11-12T00:00:00,Thursday,New York Knicks,104,Syracuse Nationals,113,,,
1959-11-12T00:00:00,Thursday,Detroit Pistons,107,Minneapolis Lakers,93,,,"at New York, NY"
1959-11-14T00:00:00,Saturday,Detroit Pistons,111,Cincinnati Royals,103,,,
1959-11-14T00:00:00,Saturday,Philadelphia Warriors,104,Minneapolis Lakers,98,,,
1959-11-14T00:00:00,Saturday,Syracuse Nationals,116,New York Knicks,108,,,
1959-11-14T00:00:00,Saturday,Boston Celtics,113,St. Louis Hawks,111,,,
1959-11-15T00:00:00,Sunday,Minneapolis Lakers,106,Philadelphia Warriors,100,,,"at Saint Paul, MN"
1959-11-15T00:00:00,Sunday,New York Knicks,94,Detroit Pistons,103,,,
1959-11-15T00:00:00,Sunday,Cincinnati Royals,128,Boston Celtics,134,,,
1959-11-17T00:00:00,Tuesday,Cincinnati Royals,116,Syracuse Nationals,121,,,"at New York, NY"
1959-11-17T00:00:00,Tuesday,Detroit Pistons,129,Boston Celtics,132,,2OT,
1959-11-17T00:00:00,Tuesday,New York Knicks,105,St. Louis Hawks,97,,,
1959-11-18T00:00:00,Wednesday,Minneapolis Lakers,105,New York Knicks,106,,,
1959-11-18T00:00:00,Wednesday,Cincinnati Royals,93,Detroit Pistons,110,,,"at Indianapolis, IN"
1959-11-18T00:00:00,Wednesday,Syracuse Nationals,138,Boston Celtics,103,,,
1959-11-19T00:00:00,Thursday,Cincinnati Royals,109,New York Knicks,130,,,
1959-11-20T00:00:00,Friday,Philadelphia Warriors,117,St. Louis Hawks,118,,,
1959-11-20T00:00:00,Friday,Boston Celtics,114,Syracuse Nationals,101,,,
1959-11-20T00:00:00,Friday,Minneapolis Lakers,105,Detroit Pistons,85,,,
1959-11-21T00:00:00,Saturday,New York Knicks,127,Boston Celtics,128,,,
1959-11-21T00:00:00,Saturday,Syracuse Nationals,116,Philadelphia Warriors,107,,,
1959-11-21T00:00:00,Saturday,Cincinnati Royals,93,Minneapolis Lakers,99,,OT,
1959-11-21T00:00:00,Saturday,St. Louis Hawks,107,Detroit Pistons,109,,,
1959-11-22T00:00:00,Sunday,Cincinnati Royals,106,St. Louis Hawks,100,,,
1959-11-22T00:00:00,Sunday,Detroit Pistons,115,New York Knicks,104,,,
1959-11-22T00:00:00,Sunday,Philadelphia Warriors,114,Syracuse Nationals,103,,,"at Camden, NJ"
1959-11-24T00:00:00,Tuesday,New York Knicks,107,Syracuse Nationals,120,,,
1959-11-24T00:00:00,Tuesday,Cincinnati Royals,91,Detroit Pistons,104,,,"at New York, NY"
1959-11-25T00:00:00,Wednesday,Boston Celtics,113,Philadelphia Warriors,123,,,
1959-11-25T00:00:00,Wednesday,Detroit Pistons,97,St. Louis Hawks,104,,,
1959-11-25T00:00:00,Wednesday,Minneapolis Lakers,93,Syracuse Nationals,100,,,
1959-11-26T00:00:00,Thursday,St. Louis Hawks,112,Syracuse Nationals,95,,,
1959-11-26T00:00:00,Thursday,Philadelphia Warriors,143,Boston Celtics,130,,,
1959-11-26T00:00:00,Thursday,Cincinnati Royals,114,Minneapolis Lakers,95,,,
1959-11-28T00:00:00,Saturday,Boston Celtics,136,Detroit Pistons,110,,,
1959-11-28T00:00:00,Saturday,Cincinnati Royals,105,Syracuse Nationals,111,,,
1959-11-28T00:00:00,Saturday,New York Knicks,108,Philadelphia Warriors,109,,,
1959-11-28T00:00:00,Saturday,St. Louis Hawks,102,Minneapolis Lakers,91,,,
1959-11-29T00:00:00,Sunday,Minneapolis Lakers,93,Boston Celtics,109,,,"at Saint Paul, MN"
1959-11-29T00:00:00,Sunday,Philadelphia Warriors,126,New York Knicks,127,,,
1959-12-01T00:00:00,Tuesday,St. Louis Hawks,106,Syracuse Nationals,101,,,"at New York, NY"
1959-12-01T00:00:00,Tuesday,New York Knicks,100,Minneapolis Lakers,103,,,
1959-12-02T00:00:00,Wednesday,Syracuse Nationals,130,St. Louis Hawks,121,,,
1959-12-02T00:00:00,Wednesday,Cincinnati Royals,135,New York Knicks,118,,,"at Syracuse, NY"
1959-12-03T00:00:00,Thursday,Philadelphia Warriors,123,Minneapolis Lakers,109,,,
1959-12-03T00:00:00,Thursday,Boston Celtics,114,Cincinnati Royals,111,,,"at Philadelphia, PA"
1959-12-04T00:00:00,Friday,Boston Celtics,122,New York Knicks,107,,,
1959-12-04T00:00:00,Friday,Detroit Pistons,120,Minneapolis Lakers,101,,,
1959-12-04T00:00:00,Friday,Philadelphia Warriors,124,St. Louis Hawks,112,,,"at Detroit, MI"
1959-12-05T00:00:00,Saturday,New York Knicks,124,Detroit Pistons,108,,,
1959-12-05T00:00:00,Saturday,St. Louis Hawks,113,Philadelphia Warriors,112,,,
1959-12-05T00:00:00,Saturday,Syracuse Nationals,108,Minneapolis Lakers,95,,,
1959-12-06T00:00:00,Sunday,Cincinnati Royals,104,St. Louis Hawks,118,,,
1959-12-06T00:00:00,Sunday,Minneapolis Lakers,104,Boston Celtics,121,,,
1959-12-06T00:00:00,Sunday,Philadelphia Warriors,118,Detroit Pistons,116,,,
1959-12-08T00:00:00,Tuesday,Minneapolis Lakers,89,Syracuse Nationals,93,,,"at Seattle, WA"
1959-12-08T00:00:00,Tuesday,Cincinnati Royals,105,St. Louis Hawks,101,,,"at New York, NY"
1959-12-08T00:00:00,Tuesday,New York Knicks,105,Boston Celtics,121,,,
1959-12-09T00:00:00,Wednesday,Minneapolis Lakers,96,Syracuse Nationals,86,,,"at San Francisco, CA"
1959-12-09T00:00:00,Wednesday,Cincinnati Royals,129,Detroit Pistons,119,,,"at Boston, MA"
1959-12-09T00:00:00,Wednesday,Boston Celtics,137,Philadelphia Warriors,116,,,
1959-12-10T00:00:00,Thursday,Philadelphia Warriors,131,Cincinnati Royals,112,,,
1959-12-10T00:00:00,Thursday,Detroit Pistons,111,St. Louis Hawks,129,,,"at Philadelphia, PA"
