date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2008-10-28T20:00:00,Tuesday,Boston Celtics,90,Cleveland Cavaliers,85,18624,,
2008-10-28T20:30:00,Tuesday,Chicago Bulls,108,Milwaukee Bucks,95,18624,,
2008-10-28T22:30:00,Tuesday,Los Angeles Lakers,96,Portland Trail Blazers,76,18624,,
2008-10-29T18:00:00,Wednesday,Philadelphia 76ers,84,Toronto Raptors,95,18624,,
2008-10-29T19:00:00,Wednesday,Washington Wizards,85,New Jersey Nets,95,18624,,
2008-10-29T19:00:00,Wednesday,Orlando Magic,85,Atlanta Hawks,99,18624,,
2008-10-29T19:30:00,Wednesday,New York Knicks,120,Miami Heat,115,18624,,
2008-10-29T20:00:00,Wednesday,Detroit Pistons,100,Indiana Pacers,94,18624,,
2008-10-29T20:00:00,Wednesday,Minnesota Timberwolves,98,Sacramento Kings,96,18624,,
2008-10-29T20:00:00,Wednesday,San Antonio Spurs,98,Phoenix Suns,103,18624,,
2008-10-29T20:00:00,Wednesday,Oklahoma City Thunder,87,Milwaukee Bucks,98,18624,,
2008-10-29T20:30:00,Wednesday,Houston Rockets,82,Memphis Grizzlies,71,18624,,
2008-10-29T21:00:00,Wednesday,Utah Jazz,98,Denver Nuggets,94,18624,,
2008-10-29T22:30:00,Wednesday,Los Angeles Clippers,79,Los Angeles Lakers,117,18624,,
2008-10-29T22:30:00,Wednesday,Golden State Warriors,103,New Orleans Hornets,108,18624,,
2008-10-30T19:00:00,Thursday,Cleveland Cavaliers,96,Charlotte Bobcats,79,18624,,
2008-10-30T20:00:00,Thursday,Dallas Mavericks,102,Houston Rockets,112,18624,,
2008-10-30T22:30:00,Thursday,Phoenix Suns,95,New Orleans Hornets,108,18624,,
2008-10-31T19:00:00,Friday,Toronto Raptors,112,Golden State Warriors,108,18624,OT,
2008-10-31T19:00:00,Friday,Philadelphia 76ers,116,New York Knicks,87,18624,,
2008-10-31T19:30:00,Friday,Miami Heat,103,Sacramento Kings,77,18624,,
2008-10-31T20:00:00,Friday,Boston Celtics,96,Chicago Bulls,80,18624,,
2008-10-31T20:00:00,Friday,Memphis Grizzlies,86,Orlando Magic,84,18624,,
2008-10-31T22:30:00,Friday,Los Angeles Clippers,103,Denver Nuggets,113,18624,OT,
2008-10-31T22:30:00,Friday,Portland Trail Blazers,100,San Antonio Spurs,99,18624,,
2008-11-01T19:00:00,Saturday,Indiana Pacers,95,Boston Celtics,79,19651,,
2008-11-01T19:00:00,Saturday,Orlando Magic,121,Sacramento Kings,103,19651,,
2008-11-01T19:00:00,Saturday,Charlotte Bobcats,100,Miami Heat,87,19651,,
2008-11-01T19:00:00,Saturday,Atlanta Hawks,95,Philadelphia 76ers,88,19651,,
2008-11-01T19:30:00,Saturday,New Jersey Nets,97,Golden State Warriors,105,19651,,
2008-11-01T19:30:00,Saturday,Detroit Pistons,117,Washington Wizards,109,19651,,
2008-11-01T20:00:00,Saturday,New Orleans Hornets,104,Cleveland Cavaliers,92,19651,,
2008-11-01T20:00:00,Saturday,Minnesota Timberwolves,85,Dallas Mavericks,95,19651,,
2008-11-01T20:30:00,Saturday,Milwaukee Bucks,87,Toronto Raptors,91,19651,,
2008-11-01T20:30:00,Saturday,Houston Rockets,89,Oklahoma City Thunder,77,19651,,
2008-11-01T20:30:00,Saturday,Chicago Bulls,96,Memphis Grizzlies,86,19651,,
2008-11-01T21:00:00,Saturday,Denver Nuggets,97,Los Angeles Lakers,104,19651,,
2008-11-01T21:00:00,Saturday,Utah Jazz,101,Los Angeles Clippers,79,19651,,
2008-11-01T22:00:00,Saturday,Phoenix Suns,107,Portland Trail Blazers,96,19651,,
2008-11-02T18:00:00,Sunday,New York Knicks,86,Milwaukee Bucks,94,19651,,
2008-11-02T19:00:00,Sunday,Oklahoma City Thunder,88,Minnesota Timberwolves,85,19651,,
