date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1992-11-06T00:00:00,Friday,Atlanta Hawks,94,New York Knicks,106,16389,,
1992-11-06T00:00:00,Friday,Boston Celtics,113,Minnesota Timberwolves,92,16389,,
1992-11-06T00:00:00,Friday,Charlotte Hornets,126,Washington Bullets,119,16389,,
1992-11-06T00:00:00,Friday,Cleveland Cavaliers,96,Chicago Bulls,101,16389,,
1992-11-06T00:00:00,Friday,Detroit Pistons,81,Milwaukee Bucks,86,16389,,
1992-11-06T00:00:00,Friday,Houston Rockets,94,Seattle SuperSonics,111,16389,,"at Yokohama, Japan"
1992-11-06T00:00:00,Friday,Los Angeles Clippers,112,Los Angeles Lakers,114,16389,OT,
1992-11-06T00:00:00,Friday,Orlando Magic,110,Miami Heat,100,16389,,
1992-11-06T00:00:00,Friday,Philadelphia 76ers,111,New Jersey Nets,114,16389,,
1992-11-06T00:00:00,Friday,Sacramento Kings,114,San Antonio Spurs,106,16389,,
1992-11-06T00:00:00,Friday,Utah Jazz,114,Golden State Warriors,129,16389,,
1992-11-07T00:00:00,Saturday,Washington Bullets,98,Orlando Magic,103,16389,,
1992-11-07T00:00:00,Saturday,Seattle SuperSonics,89,Houston Rockets,85,16389,,"at Yokohama, Japan"
1992-11-07T00:00:00,Saturday,New York Knicks,89,Philadelphia 76ers,85,16389,,
1992-11-07T00:00:00,Saturday,Minnesota Timberwolves,119,Golden State Warriors,121,16389,OT,
1992-11-07T00:00:00,Saturday,Milwaukee Bucks,124,Boston Celtics,88,16389,,
1992-11-07T00:00:00,Saturday,Phoenix Suns,111,Los Angeles Clippers,105,16389,,
1992-11-07T00:00:00,Saturday,Indiana Pacers,87,Detroit Pistons,89,16389,,
1992-11-07T00:00:00,Saturday,Denver Nuggets,125,San Antonio Spurs,121,16389,2OT,
1992-11-07T00:00:00,Saturday,Dallas Mavericks,106,Utah Jazz,122,16389,,
1992-11-07T00:00:00,Saturday,Chicago Bulls,99,Atlanta Hawks,100,16389,,
1992-11-07T00:00:00,Saturday,Miami Heat,106,New Jersey Nets,94,16389,,
