date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1964-10-16T00:00:00,Friday,Philadelphia 76ers,125,Detroit Pistons,113,,,
1964-10-17T00:00:00,Saturday,St. Louis Hawks,94,Cincinnati Royals,91,,,
1964-10-17T00:00:00,Saturday,Baltimore Bullets,121,San Francisco Warriors,101,,,
1964-10-17T00:00:00,Saturday,Boston Celtics,112,Detroit Pistons,81,,,
1964-10-17T00:00:00,Saturday,New York Knicks,109,Los Angeles Lakers,113,,,
1964-10-18T00:00:00,Sunday,Cincinnati Royals,117,San Francisco Warriors,108,,,
1964-10-20T00:00:00,Tuesday,Cincinnati Royals,121,Los Angeles Lakers,113,,,
1964-10-21T00:00:00,Wednesday,Baltimore Bullets,105,Los Angeles Lakers,108,,,
1964-10-21T00:00:00,Wednesday,Detroit Pistons,108,San Francisco Warriors,104,,,
1964-10-22T00:00:00,Thursday,Philadelphia 76ers,135,Baltimore Bullets,138,,OT,
1964-10-22T00:00:00,Thursday,Boston Celtics,104,Detroit Pistons,102,,,"at Philadelphia, PA"
1964-10-23T00:00:00,Friday,San Francisco Warriors,92,Los Angeles Lakers,94,,,
1964-10-24T00:00:00,Saturday,Boston Celtics,131,Baltimore Bullets,103,,,
1964-10-24T00:00:00,Saturday,New York Knicks,108,Detroit Pistons,118,,OT,
1964-10-24T00:00:00,Saturday,St. Louis Hawks,126,Philadelphia 76ers,86,,,
1964-10-25T00:00:00,Sunday,Baltimore Bullets,100,Boston Celtics,112,,,
1964-10-25T00:00:00,Sunday,Detroit Pistons,95,New York Knicks,108,,,"at Cincinnati, OH"
1964-10-25T00:00:00,Sunday,Cincinnati Royals,109,Philadelphia 76ers,107,,,
1964-10-27T00:00:00,Tuesday,San Francisco Warriors,101,Baltimore Bullets,90,,,"at Oakland, CA"
1964-10-27T00:00:00,Tuesday,Philadelphia 76ers,100,St. Louis Hawks,81,,,"at New York, NY"
1964-10-27T00:00:00,Tuesday,New York Knicks,103,Boston Celtics,131,,,
1964-10-28T00:00:00,Wednesday,St. Louis Hawks,117,Boston Celtics,119,,,
1964-10-28T00:00:00,Wednesday,Los Angeles Lakers,112,Baltimore Bullets,102,,,
1964-10-29T00:00:00,Thursday,Los Angeles Lakers,95,Baltimore Bullets,98,,,
1964-10-30T00:00:00,Friday,New York Knicks,94,Philadelphia 76ers,90,,,
1964-10-30T00:00:00,Friday,Cincinnati Royals,119,St. Louis Hawks,118,,,
1964-10-30T00:00:00,Friday,Detroit Pistons,90,Boston Celtics,106,,,
1964-10-31T00:00:00,Saturday,Boston Celtics,122,Cincinnati Royals,94,,,
1964-10-31T00:00:00,Saturday,San Francisco Warriors,98,Baltimore Bullets,102,,,
1964-10-31T00:00:00,Saturday,St. Louis Hawks,107,Detroit Pistons,99,,,
1964-10-31T00:00:00,Saturday,Philadelphia 76ers,116,New York Knicks,105,,,
1964-11-01T00:00:00,Sunday,Cincinnati Royals,114,Detroit Pistons,101,,,
1964-11-01T00:00:00,Sunday,Los Angeles Lakers,115,St. Louis Hawks,116,,,
1964-11-04T00:00:00,Wednesday,San Francisco Warriors,104,St. Louis Hawks,105,,,
1964-11-04T00:00:00,Wednesday,Detroit Pistons,108,Baltimore Bullets,121,,,
1964-11-05T00:00:00,Thursday,Los Angeles Lakers,106,New York Knicks,96,,,
1964-11-06T00:00:00,Friday,San Francisco Warriors,133,New York Knicks,127,,2OT,
1964-11-06T00:00:00,Friday,Cincinnati Royals,106,Baltimore Bullets,111,,,
1964-11-07T00:00:00,Saturday,Boston Celtics,130,Detroit Pistons,113,,,
1964-11-07T00:00:00,Saturday,Los Angeles Lakers,130,San Francisco Warriors,103,,,
1964-11-07T00:00:00,Saturday,Philadelphia 76ers,105,Cincinnati Royals,103,,,
1964-11-07T00:00:00,Saturday,St. Louis Hawks,134,Baltimore Bullets,99,,,
1964-11-08T00:00:00,Sunday,Cincinnati Royals,103,Boston Celtics,106,,,
1964-11-08T00:00:00,Sunday,San Francisco Warriors,130,New York Knicks,121,,,
1964-11-10T00:00:00,Tuesday,Los Angeles Lakers,108,New York Knicks,101,,,
1964-11-10T00:00:00,Tuesday,Philadelphia 76ers,99,San Francisco Warriors,110,,,
1964-11-10T00:00:00,Tuesday,Baltimore Bullets,117,Detroit Pistons,119,,,"at Philadelphia, PA"
1964-11-11T00:00:00,Wednesday,St. Louis Hawks,116,Cincinnati Royals,118,,,
1964-11-11T00:00:00,Wednesday,Baltimore Bullets,114,Philadelphia 76ers,123,,,
1964-11-11T00:00:00,Wednesday,Boston Celtics,110,San Francisco Warriors,84,,,
1964-11-12T00:00:00,Thursday,Boston Celtics,109,Philadelphia 76ers,110,,,"at New York, NY"
1964-11-12T00:00:00,Thursday,Detroit Pistons,121,San Francisco Warriors,99,,,
1964-11-12T00:00:00,Thursday,New York Knicks,123,Los Angeles Lakers,132,,OT,
1964-11-13T00:00:00,Friday,Boston Celtics,112,Los Angeles Lakers,114,,,
1964-11-13T00:00:00,Friday,Cincinnati Royals,123,St. Louis Hawks,106,,,
1964-11-14T00:00:00,Saturday,Baltimore Bullets,127,Los Angeles Lakers,115,,,
1964-11-14T00:00:00,Saturday,New York Knicks,110,Cincinnati Royals,111,,,
1964-11-14T00:00:00,Saturday,Philadelphia 76ers,102,Boston Celtics,113,,,
1964-11-14T00:00:00,Saturday,St. Louis Hawks,108,San Francisco Warriors,94,,,
1964-11-15T00:00:00,Sunday,Cincinnati Royals,106,San Francisco Warriors,122,,,
1964-11-15T00:00:00,Sunday,Detroit Pistons,105,Los Angeles Lakers,111,,,
1964-11-17T00:00:00,Tuesday,Baltimore Bullets,102,Boston Celtics,99,,,
1964-11-17T00:00:00,Tuesday,San Francisco Warriors,108,Cincinnati Royals,114,,,
1964-11-17T00:00:00,Tuesday,St. Louis Hawks,114,Philadelphia 76ers,107,,,
1964-11-18T00:00:00,Wednesday,Los Angeles Lakers,90,Cincinnati Royals,92,,,
1964-11-18T00:00:00,Wednesday,Detroit Pistons,124,Philadelphia 76ers,111,,,
1964-11-18T00:00:00,Wednesday,Boston Celtics,100,St. Louis Hawks,97,,,
1964-11-20T00:00:00,Friday,Boston Celtics,127,New York Knicks,120,,,"at Philadelphia, PA"
1964-11-20T00:00:00,Friday,Los Angeles Lakers,131,Cincinnati Royals,121,,,
1964-11-20T00:00:00,Friday,Philadelphia 76ers,115,St. Louis Hawks,118,,,
1964-11-20T00:00:00,Friday,Baltimore Bullets,105,Detroit Pistons,106,,,
1964-11-21T00:00:00,Saturday,San Francisco Warriors,104,Cincinnati Royals,111,,,
1964-11-21T00:00:00,Saturday,St. Louis Hawks,100,Detroit Pistons,94,,,
