date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1991-11-01T00:00:00,Friday,Boston Celtics,111,Charlotte Hornets,108,14890,,
1991-11-01T00:00:00,Friday,Seattle SuperSonics,95,Phoenix Suns,99,14890,,
1991-11-01T00:00:00,Friday,San Antonio Spurs,140,Dallas Mavericks,99,14890,,
1991-11-01T00:00:00,Friday,Sacramento Kings,94,Los Angeles Clippers,90,14890,,
1991-11-01T00:00:00,Friday,Orlando Magic,106,New York Knicks,96,14890,,
1991-11-01T00:00:00,Friday,Minnesota Timberwolves,97,Utah Jazz,112,14890,,
1991-11-01T00:00:00,Friday,Portland Trail Blazers,117,Cleveland Cavaliers,106,14890,,
1991-11-01T00:00:00,Friday,Houston Rockets,126,Los Angeles Lakers,121,14890,2OT,
1991-11-01T00:00:00,Friday,Detroit Pistons,99,Milwaukee Bucks,109,14890,,
1991-11-01T00:00:00,Friday,Denver Nuggets,105,Golden State Warriors,108,14890,,
1991-11-01T00:00:00,Friday,Chicago Bulls,110,Philadelphia 76ers,90,14890,,
1991-11-01T00:00:00,Friday,Indiana Pacers,103,Washington Bullets,109,14890,,
1991-11-02T00:00:00,Saturday,Miami Heat,107,New York Knicks,93,14890,,
1991-11-02T00:00:00,Saturday,Washington Bullets,126,Boston Celtics,118,14890,OT,
1991-11-02T00:00:00,Saturday,Portland Trail Blazers,76,Phoenix Suns,100,14890,,
1991-11-02T00:00:00,Saturday,Philadelphia 76ers,115,Orlando Magic,122,14890,,
1991-11-02T00:00:00,Saturday,Milwaukee Bucks,109,Chicago Bulls,107,14890,,
1991-11-02T00:00:00,Saturday,Los Angeles Clippers,106,Cleveland Cavaliers,105,14890,,
1991-11-02T00:00:00,Saturday,Golden State Warriors,153,Sacramento Kings,91,14890,,
1991-11-02T00:00:00,Saturday,Denver Nuggets,109,Houston Rockets,101,14890,OT,
1991-11-02T00:00:00,Saturday,Dallas Mavericks,113,Los Angeles Lakers,114,14890,OT,
1991-11-02T00:00:00,Saturday,Charlotte Hornets,108,New Jersey Nets,116,14890,,
1991-11-02T00:00:00,Saturday,Atlanta Hawks,87,Detroit Pistons,89,14890,,
1991-11-02T00:00:00,Saturday,Indiana Pacers,127,Utah Jazz,112,14890,,
1991-11-03T00:00:00,Sunday,Seattle SuperSonics,98,San Antonio Spurs,106,14890,,
1991-11-05T00:00:00,Tuesday,Houston Rockets,106,Portland Trail Blazers,99,14890,,
1991-11-05T00:00:00,Tuesday,Washington Bullets,106,Philadelphia 76ers,107,14890,,
1991-11-05T00:00:00,Tuesday,Seattle SuperSonics,98,Sacramento Kings,87,14890,,
1991-11-05T00:00:00,Tuesday,Phoenix Suns,105,Indiana Pacers,111,14890,,
1991-11-05T00:00:00,Tuesday,New York Knicks,113,Milwaukee Bucks,85,14890,,
1991-11-05T00:00:00,Tuesday,Miami Heat,89,Boston Celtics,93,14890,,
1991-11-05T00:00:00,Tuesday,Los Angeles Lakers,109,Los Angeles Clippers,114,14890,OT,
1991-11-05T00:00:00,Tuesday,Detroit Pistons,117,Charlotte Hornets,93,14890,,
1991-11-05T00:00:00,Tuesday,Denver Nuggets,97,San Antonio Spurs,96,14890,,
1991-11-05T00:00:00,Tuesday,Chicago Bulls,110,Golden State Warriors,118,14890,,
1991-11-05T00:00:00,Tuesday,Atlanta Hawks,98,Utah Jazz,94,14890,,
1991-11-05T00:00:00,Tuesday,Dallas Mavericks,101,Cleveland Cavaliers,112,14890,,
1991-11-06T00:00:00,Wednesday,Minnesota Timberwolves,94,Dallas Mavericks,97,14890,,
1991-11-06T00:00:00,Wednesday,Milwaukee Bucks,114,Golden State Warriors,120,14890,,
1991-11-06T00:00:00,Wednesday,Los Angeles Clippers,111,Phoenix Suns,87,14890,,
1991-11-06T00:00:00,Wednesday,Charlotte Hornets,114,Atlanta Hawks,104,14890,,
1991-11-06T00:00:00,Wednesday,Boston Celtics,113,Chicago Bulls,132,14890,,
1991-11-06T00:00:00,Wednesday,Philadelphia 76ers,107,New Jersey Nets,105,14890,,
