date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2011-12-25T12:00:00,Sunday,New York Knicks,106,Boston Celtics,104,19763,,
2011-12-25T14:30:00,Sunday,Dallas Mavericks,94,Miami Heat,105,19763,,
2011-12-25T17:00:00,Sunday,Los Angeles Lakers,87,Chicago Bulls,88,19763,,
2011-12-25T20:00:00,Sunday,Oklahoma City Thunder,97,Orlando Magic,89,19763,,
2011-12-25T22:30:00,Sunday,Golden State Warriors,86,Los Angeles Clippers,105,19763,,
2011-12-26T19:00:00,Monday,Cleveland Cavaliers,96,Toronto Raptors,104,19763,,
2011-12-26T19:00:00,Monday,Charlotte Bobcats,96,Milwaukee Bucks,95,19763,,
2011-12-26T19:00:00,Monday,Washington Wizards,84,New Jersey Nets,90,19763,,
2011-12-26T19:00:00,Monday,Indiana Pacers,91,Detroit Pistons,79,19763,,
2011-12-26T19:00:00,Monday,Orlando Magic,104,Houston Rockets,95,19763,,
2011-12-26T20:00:00,Monday,Minnesota Timberwolves,100,Oklahoma City Thunder,104,19763,,
2011-12-26T20:30:00,Monday,Dallas Mavericks,93,Denver Nuggets,115,19763,,
2011-12-26T20:30:00,Monday,San Antonio Spurs,95,Memphis Grizzlies,82,19763,,
2011-12-26T21:00:00,Monday,Phoenix Suns,84,New Orleans Hornets,85,19763,,
2011-12-26T22:00:00,Monday,Sacramento Kings,100,Los Angeles Lakers,91,19763,,
2011-12-26T22:00:00,Monday,Portland Trail Blazers,107,Philadelphia 76ers,103,19763,,
2011-12-26T22:30:00,Monday,Golden State Warriors,99,Chicago Bulls,91,19763,,
2011-12-27T19:30:00,Tuesday,New Jersey Nets,70,Atlanta Hawks,106,19763,,
2011-12-27T20:00:00,Tuesday,Miami Heat,115,Boston Celtics,107,19763,,
2011-12-27T20:30:00,Tuesday,Milwaukee Bucks,98,Minnesota Timberwolves,95,19763,,
2011-12-27T22:00:00,Tuesday,Portland Trail Blazers,101,Sacramento Kings,79,19763,,
2011-12-27T22:30:00,Tuesday,Los Angeles Lakers,96,Utah Jazz,71,19763,,
2011-12-28T18:00:00,Wednesday,Toronto Raptors,85,Indiana Pacers,90,19763,,
2011-12-28T19:00:00,Wednesday,Charlotte Bobcats,95,Miami Heat,96,19763,,
2011-12-28T19:30:00,Wednesday,Detroit Pistons,89,Cleveland Cavaliers,105,19763,,
