date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1987-11-06T00:00:00,Friday,Atlanta Hawks,114,Washington Bullets,97,16064,,
1987-11-06T00:00:00,Friday,Boston Celtics,125,Milwaukee Bucks,108,16064,,
1987-11-06T00:00:00,Friday,Dallas Mavericks,95,Utah Jazz,93,16064,,
1987-11-06T00:00:00,Friday,Denver Nuggets,139,Los Angeles Clippers,93,16064,,
1987-11-06T00:00:00,Friday,Detroit Pistons,110,New York Knicks,99,16064,,
1987-11-06T00:00:00,Friday,Houston Rockets,108,San Antonio Spurs,102,16064,,
1987-11-06T00:00:00,Friday,Los Angeles Lakers,113,Seattle SuperSonics,109,16064,,
1987-11-06T00:00:00,Friday,New Jersey Nets,108,Cleveland Cavaliers,114,16064,,
1987-11-06T00:00:00,Friday,Philadelphia 76ers,108,Indiana Pacers,95,16064,,
1987-11-06T00:00:00,Friday,Portland Trail Blazers,118,Phoenix Suns,104,16064,,
1987-11-06T00:00:00,Friday,Sacramento Kings,134,Golden State Warriors,106,16064,,
1987-11-07T00:00:00,Saturday,Washington Bullets,139,Boston Celtics,140,16064,2OT,
1987-11-07T00:00:00,Saturday,Utah Jazz,121,Sacramento Kings,100,16064,,
1987-11-07T00:00:00,Saturday,Seattle SuperSonics,112,Phoenix Suns,96,16064,,
1987-11-07T00:00:00,Saturday,Milwaukee Bucks,119,Detroit Pistons,105,16064,,
1987-11-07T00:00:00,Saturday,San Antonio Spurs,130,Dallas Mavericks,106,16064,,
1987-11-07T00:00:00,Saturday,Indiana Pacers,108,New York Knicks,95,16064,,
1987-11-07T00:00:00,Saturday,Golden State Warriors,99,Denver Nuggets,103,16064,,
1987-11-07T00:00:00,Saturday,Chicago Bulls,104,Philadelphia 76ers,94,16064,,
1987-11-07T00:00:00,Saturday,Atlanta Hawks,113,Cleveland Cavaliers,105,16064,,
1987-11-07T00:00:00,Saturday,Los Angeles Clippers,99,Portland Trail Blazers,124,16064,,
1987-11-08T00:00:00,Sunday,Los Angeles Lakers,101,Houston Rockets,92,16064,,
1987-11-09T00:00:00,Monday,New York Knicks,87,Boston Celtics,96,16064,,
1987-11-10T00:00:00,Tuesday,Seattle SuperSonics,101,Dallas Mavericks,117,16064,,
1987-11-10T00:00:00,Tuesday,San Antonio Spurs,124,Los Angeles Lakers,133,16064,,
1987-11-10T00:00:00,Tuesday,Sacramento Kings,134,Denver Nuggets,123,16064,,
1987-11-10T00:00:00,Tuesday,Portland Trail Blazers,111,Houston Rockets,118,16064,,
1987-11-10T00:00:00,Tuesday,Los Angeles Clippers,100,Utah Jazz,88,16064,,
