date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2009-10-27T19:30:00,Tuesday,Cleveland Cavaliers,89,Boston Celtics,95,20562,,
2009-10-27T20:30:00,Tuesday,Dallas Mavericks,91,Washington Wizards,102,20562,,
2009-10-27T22:00:00,Tuesday,Portland Trail Blazers,96,Houston Rockets,87,20562,,
2009-10-27T22:30:00,Tuesday,Los Angeles Lakers,99,Los Angeles Clippers,92,20562,,
2009-10-28T19:00:00,Wednesday,Atlanta Hawks,120,Indiana Pacers,109,20562,,
2009-10-28T19:00:00,Wednesday,Toronto Raptors,101,Cleveland Cavaliers,91,20562,,
2009-10-28T19:00:00,Wednesday,Orlando Magic,120,Philadelphia 76ers,106,20562,,
2009-10-28T19:30:00,Wednesday,Boston Celtics,92,Charlotte Bobcats,59,20562,,
2009-10-28T19:30:00,Wednesday,Miami Heat,115,New York Knicks,93,20562,,
2009-10-28T20:00:00,Wednesday,Oklahoma City Thunder,102,Sacramento Kings,89,20562,,
2009-10-28T20:00:00,Wednesday,San Antonio Spurs,113,New Orleans Hornets,96,20562,,
2009-10-28T20:00:00,Wednesday,Minnesota Timberwolves,95,New Jersey Nets,93,20562,,
2009-10-28T20:00:00,Wednesday,Memphis Grizzlies,74,Detroit Pistons,96,20562,,
2009-10-28T22:30:00,Wednesday,Denver Nuggets,114,Utah Jazz,105,20562,,
2009-10-28T22:30:00,Wednesday,Golden State Warriors,107,Houston Rockets,108,20562,,
2009-10-28T22:30:00,Wednesday,Los Angeles Clippers,107,Phoenix Suns,109,20562,,
2009-10-29T20:00:00,Thursday,Chicago Bulls,92,San Antonio Spurs,85,20562,,
2009-10-29T22:30:00,Thursday,Portland Trail Blazers,94,Denver Nuggets,97,20562,,
2009-10-30T19:00:00,Friday,Charlotte Bobcats,102,New York Knicks,100,20562,2OT,
2009-10-30T19:00:00,Friday,Philadelphia 76ers,99,Milwaukee Bucks,86,20562,,
2009-10-30T19:30:00,Friday,Atlanta Hawks,100,Washington Wizards,89,20562,,
2009-10-30T20:00:00,Friday,Boston Celtics,118,Chicago Bulls,90,20562,,
2009-10-30T20:00:00,Friday,New Orleans Hornets,97,Sacramento Kings,92,20562,,
2009-10-30T20:00:00,Friday,New Jersey Nets,85,Orlando Magic,95,20562,,
2009-10-30T20:00:00,Friday,Minnesota Timberwolves,87,Cleveland Cavaliers,104,20562,,
2009-10-30T20:00:00,Friday,Memphis Grizzlies,115,Toronto Raptors,107,20562,,
2009-10-30T20:00:00,Friday,Indiana Pacers,83,Miami Heat,96,20562,,
2009-10-30T20:00:00,Friday,Detroit Pistons,83,Oklahoma City Thunder,91,20562,,
2009-10-30T21:00:00,Friday,Utah Jazz,111,Los Angeles Clippers,98,20562,,
2009-10-30T22:00:00,Friday,Phoenix Suns,123,Golden State Warriors,101,20562,,
2009-10-30T22:30:00,Friday,Los Angeles Lakers,80,Dallas Mavericks,94,20562,,
2009-10-31T19:00:00,Saturday,Washington Wizards,123,New Jersey Nets,104,20562,,
2009-10-31T19:30:00,Saturday,Cleveland Cavaliers,90,Charlotte Bobcats,79,20562,,
2009-10-31T19:30:00,Saturday,New York Knicks,127,Philadelphia 76ers,141,20562,OT,
2009-10-31T20:30:00,Saturday,Houston Rockets,111,Portland Trail Blazers,107,20562,,
2009-10-31T20:30:00,Saturday,Milwaukee Bucks,96,Detroit Pistons,85,20562,,
2009-10-31T20:30:00,Saturday,San Antonio Spurs,113,Sacramento Kings,94,20562,,
2009-10-31T22:30:00,Saturday,Los Angeles Clippers,84,Dallas Mavericks,93,20562,,
2009-11-01T13:00:00,Sunday,Toronto Raptors,116,Orlando Magic,125,18147,,
2009-11-01T18:00:00,Sunday,Miami Heat,95,Chicago Bulls,87,18147,,
2009-11-01T18:00:00,Sunday,Boston Celtics,97,New Orleans Hornets,87,18147,,
2009-11-01T19:00:00,Sunday,Oklahoma City Thunder,74,Portland Trail Blazers,83,18147,,
2009-11-01T20:00:00,Sunday,Denver Nuggets,133,Memphis Grizzlies,123,18147,,
2009-11-01T20:00:00,Sunday,Phoenix Suns,120,Minnesota Timberwolves,112,18147,,
2009-11-01T21:30:00,Sunday,Los Angeles Lakers,118,Atlanta Hawks,110,18147,,
2009-11-02T19:00:00,Monday,Charlotte Bobcats,79,New Jersey Nets,68,18147,,
2009-11-02T19:30:00,Monday,New York Knicks,117,New Orleans Hornets,111,18147,,
2009-11-02T21:00:00,Monday,Utah Jazz,96,Houston Rockets,113,18147,,
2009-11-02T22:00:00,Monday,Sacramento Kings,127,Memphis Grizzlies,116,18147,OT,
2009-11-02T22:30:00,Monday,Los Angeles Clippers,93,Minnesota Timberwolves,90,18147,,
2009-11-03T19:00:00,Tuesday,Philadelphia 76ers,74,Boston Celtics,105,18147,,
2009-11-03T19:00:00,Tuesday,Indiana Pacers,93,Denver Nuggets,111,18147,,
2009-11-03T19:00:00,Tuesday,Cleveland Cavaliers,102,Washington Wizards,90,18147,,
2009-11-03T19:30:00,Tuesday,Detroit Pistons,85,Orlando Magic,80,18147,,
2009-11-03T19:30:00,Tuesday,Miami Heat,96,Phoenix Suns,104,18147,,
2009-11-03T20:00:00,Tuesday,Chicago Bulls,83,Milwaukee Bucks,81,18147,,
2009-11-03T20:00:00,Tuesday,Oklahoma City Thunder,98,Los Angeles Lakers,101,18147,OT,
2009-11-03T20:30:00,Tuesday,Dallas Mavericks,96,Utah Jazz,85,18147,,
2009-11-03T22:00:00,Tuesday,Portland Trail Blazers,91,Atlanta Hawks,97,18147,,
2009-11-04T19:00:00,Wednesday,Toronto Raptors,110,Detroit Pistons,99,18147,,
2009-11-04T19:00:00,Wednesday,Orlando Magic,122,Phoenix Suns,100,18147,,
2009-11-04T19:00:00,Wednesday,Washington Wizards,89,Miami Heat,93,18147,,
2009-11-04T19:30:00,Wednesday,New York Knicks,89,Indiana Pacers,101,18147,,
2009-11-04T19:30:00,Wednesday,New Jersey Nets,94,Denver Nuggets,122,18147,,
2009-11-04T20:00:00,Wednesday,Minnesota Timberwolves,90,Boston Celtics,92,18147,,
2009-11-04T20:30:00,Wednesday,Houston Rockets,102,Los Angeles Lakers,103,18147,OT,
2009-11-04T21:30:00,Wednesday,New Orleans Hornets,114,Dallas Mavericks,107,18147,OT,
2009-11-04T22:00:00,Wednesday,Sacramento Kings,105,Atlanta Hawks,113,18147,,
2009-11-04T22:30:00,Wednesday,Golden State Warriors,113,Memphis Grizzlies,105,18147,,
2009-11-05T20:00:00,Thursday,Cleveland Cavaliers,85,Chicago Bulls,86,18147,,
2009-11-05T22:30:00,Thursday,Utah Jazz,113,San Antonio Spurs,99,18147,,
2009-11-06T19:00:00,Friday,Philadelphia 76ers,97,New Jersey Nets,94,18147,,
2009-11-06T19:00:00,Friday,Orlando Magic,110,Detroit Pistons,103,18147,,
2009-11-06T19:00:00,Friday,Indiana Pacers,102,Washington Wizards,86,18147,,
2009-11-06T19:00:00,Friday,Charlotte Bobcats,103,Atlanta Hawks,83,18147,,
2009-11-06T19:30:00,Friday,Boston Celtics,103,Phoenix Suns,110,18147,,
2009-11-06T19:30:00,Friday,Miami Heat,96,Denver Nuggets,88,18147,,
2009-11-06T20:00:00,Friday,New Orleans Hornets,90,Toronto Raptors,107,18147,,
2009-11-06T20:00:00,Friday,Minnesota Timberwolves,72,Milwaukee Bucks,87,18147,,
2009-11-06T20:00:00,Friday,New York Knicks,91,Cleveland Cavaliers,100,18147,,
2009-11-06T20:30:00,Friday,Houston Rockets,105,Oklahoma City Thunder,94,18147,,
2009-11-06T22:30:00,Friday,Golden State Warriors,90,Los Angeles Clippers,118,18147,,
2009-11-06T22:30:00,Friday,Los Angeles Lakers,114,Memphis Grizzlies,98,18147,,
2009-11-06T22:30:00,Friday,Portland Trail Blazers,96,San Antonio Spurs,84,18147,,
2009-11-07T19:00:00,Saturday,Atlanta Hawks,125,Denver Nuggets,100,18147,,
2009-11-07T19:30:00,Saturday,New Jersey Nets,76,Boston Celtics,86,18147,,
2009-11-07T20:00:00,Saturday,Chicago Bulls,93,Charlotte Bobcats,90,18147,,
2009-11-07T20:30:00,Saturday,Dallas Mavericks,129,Toronto Raptors,101,18147,,
2009-11-07T20:30:00,Saturday,Milwaukee Bucks,102,New York Knicks,87,18147,,
2009-11-07T21:00:00,Saturday,Utah Jazz,99,Sacramento Kings,104,18147,,
2009-11-07T22:30:00,Saturday,Los Angeles Clippers,113,Memphis Grizzlies,110,18147,,
2009-11-08T13:00:00,Sunday,Washington Wizards,90,Phoenix Suns,102,18147,,
