date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2006-10-31T20:00:00,Tuesday,Miami Heat,66,Chicago Bulls,108,20229,,
2006-10-31T22:30:00,Tuesday,Los Angeles Lakers,114,Phoenix Suns,106,20229,,
2006-11-01T19:00:00,Wednesday,Orlando Magic,109,Chicago Bulls,94,18518,,
2006-11-01T19:00:00,Wednesday,Philadelphia 76ers,88,Atlanta Hawks,75,18518,,
2006-11-01T19:00:00,Wednesday,Charlotte Bobcats,99,Indiana Pacers,106,18518,,
2006-11-01T19:30:00,Wednesday,New Jersey Nets,102,Toronto Raptors,92,18518,,
2006-11-01T19:30:00,Wednesday,Boston Celtics,87,New Orleans/Oklahoma City Hornets,91,18518,,
2006-11-01T20:00:00,Wednesday,Minnesota Timberwolves,92,Sacramento Kings,83,18518,,
2006-11-01T20:00:00,Wednesday,Memphis Grizzlies,117,New York Knicks,118,18518,3OT,
2006-11-01T20:00:00,Wednesday,Detroit Pistons,97,Milwaukee Bucks,105,18518,,
2006-11-01T20:00:00,Wednesday,Cleveland Cavaliers,97,Washington Wizards,94,18518,,
2006-11-01T21:00:00,Wednesday,Utah Jazz,107,Houston Rockets,97,18518,,
2006-11-01T22:00:00,Wednesday,Seattle SuperSonics,106,Portland Trail Blazers,110,18518,,
2006-11-01T22:30:00,Wednesday,Golden State Warriors,98,Los Angeles Lakers,110,18518,,
2006-11-01T22:30:00,Wednesday,Phoenix Suns,112,Los Angeles Clippers,104,18518,,
2006-11-02T20:00:00,Thursday,Dallas Mavericks,91,San Antonio Spurs,97,18518,,
2006-11-02T22:30:00,Thursday,Los Angeles Clippers,96,Denver Nuggets,95,18518,,
2006-11-03T19:00:00,Friday,Orlando Magic,103,Philadelphia 76ers,105,18518,,
2006-11-03T19:00:00,Friday,Toronto Raptors,109,Milwaukee Bucks,92,18518,,
2006-11-03T19:00:00,Friday,Indiana Pacers,91,New Orleans/Oklahoma City Hornets,100,18518,,
2006-11-03T19:30:00,Friday,Atlanta Hawks,102,New York Knicks,92,18518,,
2006-11-03T19:30:00,Friday,Boston Celtics,88,Detroit Pistons,101,18518,,
2006-11-03T19:30:00,Friday,Miami Heat,91,New Jersey Nets,85,18518,,
2006-11-03T20:00:00,Friday,Memphis Grizzlies,96,Charlotte Bobcats,83,18518,,
2006-11-03T20:00:00,Friday,San Antonio Spurs,81,Cleveland Cavaliers,88,18518,,
2006-11-03T20:30:00,Friday,Chicago Bulls,88,Sacramento Kings,89,18518,,
2006-11-03T21:00:00,Friday,Denver Nuggets,109,Minnesota Timberwolves,112,18518,,
2006-11-03T21:00:00,Friday,Phoenix Suns,104,Utah Jazz,108,18518,,
2006-11-03T22:30:00,Friday,Golden State Warriors,102,Portland Trail Blazers,89,18518,,
2006-11-03T22:30:00,Friday,Los Angeles Lakers,118,Seattle SuperSonics,112,18518,,
2006-11-04T19:00:00,Saturday,Charlotte Bobcats,92,Cleveland Cavaliers,88,18518,,
2006-11-04T19:00:00,Saturday,Washington Wizards,124,Boston Celtics,117,18518,,
2006-11-04T19:30:00,Saturday,Detroit Pistons,95,Memphis Grizzlies,86,18518,,
2006-11-04T19:30:00,Saturday,New York Knicks,95,Indiana Pacers,109,18518,,
2006-11-04T20:30:00,Saturday,Houston Rockets,107,Dallas Mavericks,76,18518,,
2006-11-04T20:30:00,Saturday,Milwaukee Bucks,104,Sacramento Kings,91,18518,,
2006-11-04T21:00:00,Saturday,Utah Jazz,106,Golden State Warriors,82,18518,,
2006-11-04T22:00:00,Saturday,Portland Trail Blazers,88,Minnesota Timberwolves,86,18518,,
2006-11-04T22:30:00,Saturday,Los Angeles Clippers,114,Phoenix Suns,108,18518,,
2006-11-05T13:00:00,Sunday,Toronto Raptors,94,San Antonio Spurs,103,18518,,
2006-11-05T14:00:00,Sunday,Atlanta Hawks,95,Orlando Magic,82,18518,,
2006-11-05T14:00:00,Sunday,Philadelphia 76ers,107,Miami Heat,98,18518,,
2006-11-05T19:00:00,Sunday,New Orleans/Oklahoma City Hornets,96,Houston Rockets,90,18518,,"at New Orleans, LA"
2006-11-05T21:00:00,Sunday,Seattle SuperSonics,117,Los Angeles Lakers,101,18518,,
2006-11-06T19:00:00,Monday,Orlando Magic,106,Washington Wizards,103,18518,,
2006-11-06T19:30:00,Monday,New York Knicks,93,San Antonio Spurs,105,18518,,
2006-11-06T20:30:00,Monday,Dallas Mavericks,104,Golden State Warriors,107,18518,,
2006-11-06T20:30:00,Monday,Chicago Bulls,110,Milwaukee Bucks,85,18518,,
2006-11-06T21:00:00,Monday,Utah Jazz,103,Detroit Pistons,101,18518,,
2006-11-06T22:00:00,Monday,Sacramento Kings,93,Minnesota Timberwolves,81,18518,,
2006-11-06T22:30:00,Monday,Los Angeles Clippers,102,Portland Trail Blazers,89,18518,,
2006-11-07T19:00:00,Tuesday,Cleveland Cavaliers,95,Atlanta Hawks,104,18518,OT,
2006-11-07T19:00:00,Tuesday,Indiana Pacers,97,Philadelphia 76ers,86,18518,,
2006-11-07T19:30:00,Tuesday,Miami Heat,90,Seattle SuperSonics,87,18518,,
2006-11-07T20:00:00,Tuesday,New Orleans/Oklahoma City Hornets,97,Golden State Warriors,93,18518,,
2006-11-07T20:00:00,Tuesday,Memphis Grizzlies,80,Houston Rockets,86,18518,,
2006-11-07T22:30:00,Tuesday,Los Angeles Lakers,95,Minnesota Timberwolves,88,18518,,
2006-11-08T19:00:00,Wednesday,Orlando Magic,88,Seattle SuperSonics,87,18518,,
2006-11-08T19:00:00,Wednesday,Toronto Raptors,106,Philadelphia 76ers,104,18518,,
2006-11-08T19:00:00,Wednesday,Washington Wizards,117,Indiana Pacers,91,18518,,
2006-11-08T19:30:00,Wednesday,New Jersey Nets,96,Utah Jazz,89,18518,,
2006-11-08T19:30:00,Wednesday,Boston Celtics,110,Charlotte Bobcats,108,18518,OT,
2006-11-08T20:00:00,Wednesday,San Antonio Spurs,111,Phoenix Suns,106,18518,OT,
2006-11-08T20:00:00,Wednesday,Milwaukee Bucks,93,Houston Rockets,97,18518,,
