date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2004-11-02T20:00:00,Tuesday,Detroit Pistons,87,Houston Rockets,79,22076,,
2004-11-02T20:30:00,Tuesday,Dallas Mavericks,107,Sacramento Kings,98,22076,,
2004-11-02T22:30:00,Tuesday,Los Angeles Lakers,89,Denver Nuggets,78,22076,,
2004-11-03T19:00:00,Wednesday,Cleveland Cavaliers,104,Indiana Pacers,109,22076,2OT,
2004-11-03T19:00:00,Wednesday,Orlando Magic,93,Milwaukee Bucks,92,22076,,
2004-11-03T19:00:00,Wednesday,Toronto Raptors,95,Houston Rockets,88,22076,,
2004-11-03T19:30:00,Wednesday,Boston Celtics,95,Philadelphia 76ers,98,22076,,
2004-11-03T20:00:00,Wednesday,Memphis Grizzlies,91,Washington Wizards,103,22076,,
2004-11-03T20:00:00,Wednesday,Minnesota Timberwolves,99,New York Knicks,93,22076,,
2004-11-03T20:00:00,Wednesday,New Jersey Nets,77,Miami Heat,100,22076,,
2004-11-03T20:00:00,Wednesday,New Orleans Hornets,91,Dallas Mavericks,106,22076,,
2004-11-03T20:30:00,Wednesday,San Antonio Spurs,101,Sacramento Kings,85,22076,,
2004-11-03T21:00:00,Wednesday,Phoenix Suns,112,Atlanta Hawks,82,22076,,
2004-11-03T22:30:00,Wednesday,Utah Jazz,104,Los Angeles Lakers,78,22076,,
2004-11-03T22:30:00,Wednesday,Los Angeles Clippers,114,Seattle SuperSonics,84,22076,,
2004-11-03T22:30:00,Wednesday,Golden State Warriors,75,Portland Trail Blazers,78,22076,,
2004-11-04T19:00:00,Thursday,Charlotte Bobcats,96,Washington Wizards,103,22076,,
2004-11-04T20:00:00,Thursday,Miami Heat,92,Cleveland Cavaliers,86,22076,,
2004-11-04T22:30:00,Thursday,Denver Nuggets,94,Minnesota Timberwolves,92,22076,OT,
2004-11-05T19:00:00,Friday,Toronto Raptors,101,Detroit Pistons,89,22076,,
2004-11-05T19:00:00,Friday,Philadelphia 76ers,98,Phoenix Suns,108,22076,,
2004-11-05T19:30:00,Friday,Boston Celtics,94,Indiana Pacers,100,22076,,
2004-11-05T20:00:00,Friday,New Orleans Hornets,89,Orlando Magic,90,22076,,
2004-11-05T20:00:00,Friday,Memphis Grizzlies,81,Houston Rockets,89,22076,,
2004-11-05T20:30:00,Friday,Chicago Bulls,106,New Jersey Nets,111,22076,2OT,
2004-11-05T22:00:00,Friday,Portland Trail Blazers,94,Los Angeles Clippers,81,22076,,
2004-11-05T22:30:00,Friday,Seattle SuperSonics,106,Atlanta Hawks,85,22076,,
2004-11-05T22:30:00,Friday,Golden State Warriors,80,Utah Jazz,102,22076,,
2004-11-05T22:30:00,Friday,Los Angeles Lakers,96,San Antonio Spurs,105,22076,,
2004-11-06T19:00:00,Saturday,Charlotte Bobcats,111,Orlando Magic,100,22076,,
2004-11-06T19:00:00,Saturday,Washington Wizards,106,Miami Heat,118,22076,,
2004-11-06T19:30:00,Saturday,Detroit Pistons,99,Philadelphia 76ers,91,22076,,
2004-11-06T19:30:00,Saturday,New York Knicks,73,Boston Celtics,107,22076,,
2004-11-06T20:00:00,Saturday,New Jersey Nets,80,Phoenix Suns,112,22076,,
2004-11-06T20:00:00,Saturday,Indiana Pacers,100,Chicago Bulls,90,22076,,
2004-11-06T20:00:00,Saturday,Minnesota Timberwolves,99,New Orleans Hornets,92,22076,,
2004-11-06T20:30:00,Saturday,Milwaukee Bucks,102,Cleveland Cavaliers,88,22076,,
2004-11-06T20:30:00,Saturday,Houston Rockets,104,Sacramento Kings,101,22076,OT,
2004-11-06T20:30:00,Saturday,Dallas Mavericks,112,Memphis Grizzlies,88,22076,,
2004-11-06T21:00:00,Saturday,Denver Nuggets,82,Utah Jazz,106,22076,,
2004-11-06T22:30:00,Saturday,Golden State Warriors,86,Los Angeles Clippers,94,22076,,
2004-11-07T12:30:00,Sunday,Toronto Raptors,101,Portland Trail Blazers,97,22076,,
2004-11-07T20:00:00,Sunday,Seattle SuperSonics,113,San Antonio Spurs,94,22076,,
2004-11-07T21:30:00,Sunday,Los Angeles Lakers,106,Atlanta Hawks,90,22076,,
2004-11-08T20:30:00,Monday,Dallas Mavericks,101,Golden State Warriors,98,22076,OT,
2004-11-08T21:00:00,Monday,Utah Jazz,102,Denver Nuggets,91,22076,,
2004-11-08T22:30:00,Monday,Los Angeles Clippers,96,Detroit Pistons,99,22076,2OT,
