date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2002-10-29T19:30:00,Tuesday,Orlando Magic,95,Philadelphia 76ers,88,15225,,
2002-10-29T22:00:00,Tuesday,Sacramento Kings,94,Cleveland Cavaliers,67,15225,,
2002-10-29T22:30:00,Tuesday,Los Angeles Lakers,82,San Antonio Spurs,87,15225,,
2002-10-30T19:00:00,Wednesday,Philadelphia 76ers,95,Milwaukee Bucks,93,15225,,
2002-10-30T19:00:00,Wednesday,Toronto Raptors,74,Washington Wizards,68,15225,,
2002-10-30T19:00:00,Wednesday,Boston Celtics,96,Chicago Bulls,99,15225,,
2002-10-30T19:00:00,Wednesday,Indiana Pacers,91,Houston Rockets,82,15225,,
2002-10-30T19:30:00,Wednesday,New Jersey Nets,105,Atlanta Hawks,94,15225,,
2002-10-30T19:30:00,Wednesday,Miami Heat,86,Orlando Magic,100,15225,,
2002-10-30T20:00:00,Wednesday,Detroit Pistons,86,New York Knicks,77,15225,,
2002-10-30T20:00:00,Wednesday,Memphis Grizzlies,108,Dallas Mavericks,119,15225,,
2002-10-30T20:00:00,Wednesday,Minnesota Timberwolves,83,Denver Nuggets,77,15225,,
2002-10-30T20:30:00,Wednesday,New Orleans Hornets,100,Utah Jazz,75,15225,,
2002-10-30T21:30:00,Wednesday,Portland Trail Blazers,102,Los Angeles Lakers,90,15225,,
2002-10-30T22:00:00,Wednesday,Seattle SuperSonics,86,Phoenix Suns,73,15225,,
2002-10-30T22:30:00,Wednesday,Los Angeles Clippers,96,Cleveland Cavaliers,98,15225,,
2002-10-30T22:30:00,Wednesday,Golden State Warriors,106,San Antonio Spurs,98,15225,,
2002-10-31T19:30:00,Thursday,Atlanta Hawks,105,Utah Jazz,98,15225,,
2002-10-31T19:30:00,Thursday,Washington Wizards,114,Boston Celtics,69,15225,,
2002-10-31T22:00:00,Thursday,Sacramento Kings,100,Portland Trail Blazers,72,15225,,
2002-11-01T19:30:00,Friday,New Jersey Nets,102,Indiana Pacers,91,11156,,
2002-11-01T20:00:00,Friday,Detroit Pistons,109,Memphis Grizzlies,86,11156,,
2002-11-01T20:00:00,Friday,Minnesota Timberwolves,111,Orlando Magic,105,11156,,
2002-11-01T20:00:00,Friday,Philadelphia 76ers,98,New York Knicks,86,11156,,
2002-11-01T20:30:00,Friday,San Antonio Spurs,91,Toronto Raptors,72,11156,,
2002-11-01T20:30:00,Friday,Chicago Bulls,84,New Orleans Hornets,79,11156,,
2002-11-01T21:00:00,Friday,Denver Nuggets,74,Houston Rockets,83,11156,,
2002-11-01T21:00:00,Friday,Phoenix Suns,78,Cleveland Cavaliers,74,11156,,
2002-11-01T22:30:00,Friday,Golden State Warriors,93,Seattle SuperSonics,106,11156,,
2002-11-01T22:30:00,Friday,Los Angeles Clippers,93,Los Angeles Lakers,108,11156,,
2002-11-02T19:00:00,Saturday,Indiana Pacers,87,Minnesota Timberwolves,80,11156,,
2002-11-02T19:00:00,Saturday,Washington Wizards,79,New Jersey Nets,87,11156,,
2002-11-02T19:00:00,Saturday,Atlanta Hawks,98,Chicago Bulls,92,11156,,
2002-11-02T19:30:00,Saturday,New York Knicks,107,Boston Celtics,117,11156,,
2002-11-02T20:00:00,Saturday,Memphis Grizzlies,99,Sacramento Kings,116,11156,,
2002-11-02T20:30:00,Saturday,New Orleans Hornets,100,Miami Heat,95,11156,,
2002-11-02T20:30:00,Saturday,Milwaukee Bucks,90,Orlando Magic,100,11156,,
2002-11-02T20:30:00,Saturday,Houston Rockets,88,Toronto Raptors,76,11156,,
2002-11-02T20:30:00,Saturday,Dallas Mavericks,97,Phoenix Suns,83,11156,,
2002-11-02T21:00:00,Saturday,Utah Jazz,101,Golden State Warriors,92,11156,,
2002-11-02T22:00:00,Saturday,Portland Trail Blazers,79,Denver Nuggets,96,11156,,
2002-11-03T15:30:00,Sunday,Los Angeles Clippers,74,Detroit Pistons,72,11156,,
2002-11-03T18:00:00,Sunday,Miami Heat,88,Sacramento Kings,78,11156,,
2002-11-03T21:00:00,Sunday,Seattle SuperSonics,91,Utah Jazz,77,11156,,
2002-11-03T21:30:00,Sunday,Los Angeles Lakers,98,Portland Trail Blazers,95,11156,OT,
2002-11-04T19:00:00,Monday,Toronto Raptors,109,Chicago Bulls,105,11156,OT,
2002-11-04T19:30:00,Monday,New York Knicks,88,Milwaukee Bucks,97,11156,,
2002-11-04T19:30:00,Monday,New Jersey Nets,106,Minnesota Timberwolves,82,11156,,
2002-11-04T20:00:00,Monday,Memphis Grizzlies,101,San Antonio Spurs,103,11156,OT,
2002-11-04T20:30:00,Monday,Dallas Mavericks,107,Golden State Warriors,100,11156,,
2002-11-04T21:00:00,Monday,Phoenix Suns,82,Detroit Pistons,84,11156,,
2002-11-05T19:00:00,Tuesday,Orlando Magic,125,Sacramento Kings,121,11156,,
2002-11-05T19:00:00,Tuesday,Cleveland Cavaliers,89,Los Angeles Lakers,70,11156,,
2002-11-05T19:30:00,Tuesday,Miami Heat,79,Indiana Pacers,83,11156,,
2002-11-05T20:00:00,Tuesday,Minnesota Timberwolves,90,Washington Wizards,86,11156,,
2002-11-05T20:30:00,Tuesday,Houston Rockets,97,Seattle SuperSonics,104,11156,,
2002-11-05T20:30:00,Tuesday,San Antonio Spurs,93,Golden State Warriors,73,11156,,
2002-11-05T21:00:00,Tuesday,Denver Nuggets,87,Atlanta Hawks,103,11156,,
2002-11-06T19:00:00,Wednesday,New York Knicks,95,Sacramento Kings,88,11156,,
2002-11-06T19:00:00,Wednesday,Philadelphia 76ers,101,Los Angeles Clippers,99,11156,OT,
2002-11-06T19:00:00,Wednesday,Toronto Raptors,92,Dallas Mavericks,106,11156,,
2002-11-06T19:00:00,Wednesday,Washington Wizards,107,Cleveland Cavaliers,100,11156,,
2002-11-06T20:30:00,Wednesday,New Orleans Hornets,86,Seattle SuperSonics,84,11156,,
2002-11-06T20:30:00,Wednesday,Chicago Bulls,69,Boston Celtics,91,11156,,
2002-11-06T21:00:00,Wednesday,Phoenix Suns,93,Atlanta Hawks,88,11156,,
2002-11-06T21:00:00,Wednesday,Utah Jazz,78,Detroit Pistons,80,11156,,
2002-11-06T21:30:00,Wednesday,Milwaukee Bucks,99,New Jersey Nets,93,11156,,
2002-11-06T22:00:00,Wednesday,Portland Trail Blazers,94,Memphis Grizzlies,88,11156,,
2002-11-07T19:30:00,Thursday,Boston Celtics,98,Los Angeles Lakers,95,11156,OT,
2002-11-07T20:00:00,Thursday,Minnesota Timberwolves,114,Milwaukee Bucks,110,11156,,
2002-11-07T22:00:00,Thursday,Denver Nuggets,63,Detroit Pistons,89,11156,,
2002-11-08T19:00:00,Friday,Indiana Pacers,107,New York Knicks,94,11156,,
2002-11-08T19:00:00,Friday,Orlando Magic,105,Seattle SuperSonics,98,11156,,
2002-11-08T19:00:00,Friday,Philadelphia 76ers,108,Cleveland Cavaliers,84,11156,,
2002-11-08T19:30:00,Friday,New Jersey Nets,106,Los Angeles Clippers,92,11156,,
2002-11-08T20:00:00,Friday,Washington Wizards,100,Los Angeles Lakers,99,11156,,
2002-11-08T20:30:00,Friday,New Orleans Hornets,110,Golden State Warriors,104,11156,,
2002-11-08T20:30:00,Friday,Chicago Bulls,87,Dallas Mavericks,114,11156,,
2002-11-08T21:00:00,Friday,Phoenix Suns,86,Portland Trail Blazers,75,11156,,
2002-11-08T21:00:00,Friday,Utah Jazz,110,Atlanta Hawks,97,11156,,
2002-11-08T22:30:00,Friday,Sacramento Kings,99,Memphis Grizzlies,91,11156,,
2002-11-09T19:00:00,Saturday,Indiana Pacers,108,Toronto Raptors,84,11156,,
2002-11-09T19:30:00,Saturday,Cleveland Cavaliers,79,Washington Wizards,93,11156,,
2002-11-09T20:00:00,Saturday,Minnesota Timberwolves,99,Boston Celtics,105,11156,,
2002-11-09T20:00:00,Saturday,Miami Heat,82,Seattle SuperSonics,84,11156,,
2002-11-09T20:30:00,Saturday,Dallas Mavericks,114,Detroit Pistons,75,11156,,
2002-11-09T20:30:00,Saturday,Houston Rockets,111,Golden State Warriors,104,11156,,
2002-11-09T20:30:00,Saturday,San Antonio Spurs,76,Portland Trail Blazers,95,11156,,
2002-11-09T20:30:00,Saturday,Milwaukee Bucks,110,Philadelphia 76ers,105,11156,OT,
2002-11-09T20:30:00,Saturday,Chicago Bulls,100,New Jersey Nets,93,11156,,
2002-11-09T21:00:00,Saturday,Denver Nuggets,84,Memphis Grizzlies,73,11156,,
2002-11-10T16:00:00,Sunday,New York Knicks,91,New Orleans Hornets,97,11156,OT,
2002-11-10T17:00:00,Sunday,Orlando Magic,117,Los Angeles Clippers,120,11156,,
2002-11-10T21:00:00,Sunday,Sacramento Kings,105,Atlanta Hawks,97,11156,,
2002-11-11T19:00:00,Monday,Boston Celtics,112,Utah Jazz,95,11156,,
2002-11-11T20:00:00,Monday,Memphis Grizzlies,101,Golden State Warriors,108,11156,,
2002-11-11T20:30:00,Monday,Dallas Mavericks,82,Portland Trail Blazers,73,11156,,
2002-11-11T20:30:00,Monday,San Antonio Spurs,91,Minnesota Timberwolves,75,11156,,
2002-11-12T19:00:00,Tuesday,Washington Wizards,95,Seattle SuperSonics,101,11156,,
2002-11-12T19:00:00,Tuesday,Indiana Pacers,95,Cleveland Cavaliers,75,11156,,
2002-11-12T19:00:00,Tuesday,Orlando Magic,109,Toronto Raptors,115,11156,,
2002-11-12T19:30:00,Tuesday,Miami Heat,82,Los Angeles Clippers,101,11156,,
2002-11-12T19:30:00,Tuesday,Detroit Pistons,93,New Orleans Hornets,87,11156,,
2002-11-12T19:30:00,Tuesday,New York Knicks,87,Utah Jazz,108,11156,,
2002-11-12T20:30:00,Tuesday,Houston Rockets,86,Portland Trail Blazers,83,11156,,
2002-11-12T22:30:00,Tuesday,Los Angeles Lakers,83,Atlanta Hawks,95,11156,,
