date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1976-10-21T00:00:00,Thursday,Indiana Pacers,122,Boston Celtics,129,,OT,
1976-10-21T00:00:00,Thursday,Milwaukee Bucks,112,Buffalo Braves,133,,,
1976-10-21T00:00:00,Thursday,New York Knicks,102,Los Angeles Lakers,97,,,
1976-10-21T00:00:00,Thursday,Atlanta Hawks,104,Houston Rockets,120,,,
1976-10-22T00:00:00,Friday,Cleveland Cavaliers,106,Chicago Bulls,95,,,
1976-10-22T00:00:00,Friday,Golden State Warriors,103,New York Nets,104,,,
1976-10-22T00:00:00,Friday,Indiana Pacers,110,Denver Nuggets,123,,,
1976-10-22T00:00:00,Friday,Kansas City Kings,96,Detroit Pistons,99,,,
1976-10-22T00:00:00,Friday,New Orleans Jazz,111,Phoenix Suns,98,,,
1976-10-22T00:00:00,Friday,Philadelphia 76ers,118,San Antonio Spurs,121,,,
1976-10-22T00:00:00,Friday,Washington Bullets,84,Los Angeles Lakers,103,,,
1976-10-23T00:00:00,Saturday,Buffalo Braves,108,Philadelphia 76ers,105,,,
1976-10-23T00:00:00,Saturday,Denver Nuggets,120,Kansas City Kings,99,,,
1976-10-23T00:00:00,Saturday,Detroit Pistons,97,Washington Bullets,98,,,
1976-10-23T00:00:00,Saturday,Houston Rockets,129,Phoenix Suns,126,,,
1976-10-23T00:00:00,Saturday,Portland Trail Blazers,114,New York Nets,104,,,
1976-10-23T00:00:00,Saturday,New York Knicks,117,San Antonio Spurs,98,,,
1976-10-23T00:00:00,Saturday,Chicago Bulls,102,Indiana Pacers,97,,,
1976-10-23T00:00:00,Saturday,Milwaukee Bucks,107,Boston Celtics,111,,OT,
1976-10-24T00:00:00,Sunday,Atlanta Hawks,115,Milwaukee Bucks,91,,,
1976-10-24T00:00:00,Sunday,Cleveland Cavaliers,100,Los Angeles Lakers,95,,,
1976-10-24T00:00:00,Sunday,Seattle SuperSonics,104,New York Nets,93,,,
1976-10-26T00:00:00,Tuesday,Chicago Bulls,90,Milwaukee Bucks,88,,,
1976-10-26T00:00:00,Tuesday,Kansas City Kings,117,Los Angeles Lakers,115,,OT,
1976-10-26T00:00:00,Tuesday,Indiana Pacers,120,Seattle SuperSonics,90,,,
1976-10-26T00:00:00,Tuesday,Atlanta Hawks,122,San Antonio Spurs,114,,,
1976-10-26T00:00:00,Tuesday,New York Knicks,118,Buffalo Braves,104,,,
1976-10-26T00:00:00,Tuesday,Portland Trail Blazers,110,Golden State Warriors,96,,,
1976-10-26T00:00:00,Tuesday,New Orleans Jazz,101,Philadelphia 76ers,111,,,
1976-10-27T00:00:00,Wednesday,Detroit Pistons,106,Seattle SuperSonics,92,,,
1976-10-27T00:00:00,Wednesday,Houston Rockets,94,Philadelphia 76ers,116,,,
1976-10-27T00:00:00,Wednesday,New York Nets,96,Washington Bullets,93,,,
1976-10-27T00:00:00,Wednesday,San Antonio Spurs,115,Phoenix Suns,106,,,
1976-10-28T00:00:00,Thursday,Boston Celtics,112,Buffalo Braves,105,,,"at Hartford, CT"
1976-10-28T00:00:00,Thursday,Cleveland Cavaliers,114,New York Knicks,90,,,
1976-10-28T00:00:00,Thursday,Denver Nuggets,119,Milwaukee Bucks,100,,,
1976-10-28T00:00:00,Thursday,Golden State Warriors,112,Portland Trail Blazers,92,,,
1976-10-29T00:00:00,Friday,Chicago Bulls,82,Phoenix Suns,95,,,
1976-10-29T00:00:00,Friday,Kansas City Kings,130,San Antonio Spurs,102,,,
1976-10-29T00:00:00,Friday,Los Angeles Lakers,118,Atlanta Hawks,101,,,
1976-10-29T00:00:00,Friday,New York Nets,89,Indiana Pacers,90,,,
1976-10-29T00:00:00,Friday,New Orleans Jazz,111,Washington Bullets,93,,,
1976-10-29T00:00:00,Friday,Seattle SuperSonics,106,Detroit Pistons,103,,,
1976-10-30T00:00:00,Saturday,Philadelphia 76ers,104,New York Nets,80,,,
1976-10-30T00:00:00,Saturday,Buffalo Braves,105,Cleveland Cavaliers,109,,,
1976-10-30T00:00:00,Saturday,Denver Nuggets,113,Phoenix Suns,107,,,
1976-10-30T00:00:00,Saturday,Golden State Warriors,114,Atlanta Hawks,106,,,
1976-10-30T00:00:00,Saturday,Houston Rockets,105,Washington Bullets,92,,,
1976-10-30T00:00:00,Saturday,Indiana Pacers,112,Kansas City Kings,102,,,
1976-10-30T00:00:00,Saturday,Milwaukee Bucks,102,Chicago Bulls,74,,,
1976-10-30T00:00:00,Saturday,San Antonio Spurs,117,Boston Celtics,126,,,
1976-10-30T00:00:00,Saturday,Portland Trail Blazers,131,Detroit Pistons,97,,,
1976-10-30T00:00:00,Saturday,New York Knicks,112,New Orleans Jazz,115,,,
1976-10-31T00:00:00,Sunday,Seattle SuperSonics,126,Atlanta Hawks,112,,,
