date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1960-10-19T00:00:00,Wednesday,Cincinnati Royals,140,Los Angeles Lakers,123,,,
1960-10-20T00:00:00,Thursday,New York Knicks,105,Cincinnati Royals,113,,,
1960-10-22T00:00:00,Saturday,Boston Celtics,118,Detroit Pistons,116,,,
1960-10-22T00:00:00,Saturday,Cincinnati Royals,119,New York Knicks,117,,,
1960-10-22T00:00:00,Saturday,St. Louis Hawks,112,Los Angeles Lakers,96,,,
1960-10-22T00:00:00,Saturday,Syracuse Nationals,123,Philadelphia Warriors,133,,,
1960-10-23T00:00:00,Sunday,Cincinnati Royals,114,St. Louis Hawks,103,,,
1960-10-24T00:00:00,Monday,Los Angeles Lakers,101,New York Knicks,111,,,
1960-10-25T00:00:00,Tuesday,St. Louis Hawks,123,Syracuse Nationals,100,,,
1960-10-25T00:00:00,Tuesday,Los Angeles Lakers,120,New York Knicks,118,,,
1960-10-26T00:00:00,Wednesday,Detroit Pistons,131,Cincinnati Royals,117,,,
1960-10-27T00:00:00,Thursday,Cincinnati Royals,143,Syracuse Nationals,140,,OT,
1960-10-28T00:00:00,Friday,New York Knicks,101,Boston Celtics,110,,,
1960-10-28T00:00:00,Friday,Philadelphia Warriors,122,Los Angeles Lakers,120,,,
1960-10-29T00:00:00,Saturday,Syracuse Nationals,125,Los Angeles Lakers,118,,,
1960-10-29T00:00:00,Saturday,St. Louis Hawks,113,Cincinnati Royals,97,,,
1960-10-29T00:00:00,Saturday,Boston Celtics,103,Philadelphia Warriors,131,,,
1960-10-29T00:00:00,Saturday,Detroit Pistons,115,New York Knicks,110,,,
1960-11-01T00:00:00,Tuesday,Cincinnati Royals,113,Philadelphia Warriors,131,,,
1960-11-02T00:00:00,Wednesday,Detroit Pistons,117,St. Louis Hawks,132,,,
1960-11-02T00:00:00,Wednesday,Los Angeles Lakers,106,New York Knicks,96,,,"at Detroit, MI"
1960-11-04T00:00:00,Friday,Philadelphia Warriors,136,Detroit Pistons,121,,,
1960-11-05T00:00:00,Saturday,Detroit Pistons,123,Philadelphia Warriors,130,,,"at Boston, MA"
1960-11-05T00:00:00,Saturday,Boston Celtics,104,Cincinnati Royals,113,,,
1960-11-05T00:00:00,Saturday,St. Louis Hawks,119,New York Knicks,104,,,
1960-11-05T00:00:00,Saturday,Los Angeles Lakers,112,Syracuse Nationals,110,,,
1960-11-06T00:00:00,Sunday,Los Angeles Lakers,119,Syracuse Nationals,113,,,"at San Francisco, CA"
1960-11-08T00:00:00,Tuesday,Cincinnati Royals,120,Boston Celtics,136,,,
1960-11-09T00:00:00,Wednesday,St. Louis Hawks,126,Detroit Pistons,120,,,
1960-11-09T00:00:00,Wednesday,Los Angeles Lakers,118,Philadelphia Warriors,125,,,"at St. Louis, MO"
1960-11-10T00:00:00,Thursday,New York Knicks,112,Philadelphia Warriors,116,,OT,
1960-11-11T00:00:00,Friday,Boston Celtics,128,Cincinnati Royals,110,,,"at New York, NY"
1960-11-11T00:00:00,Friday,Philadelphia Warriors,117,St. Louis Hawks,112,,,
1960-11-11T00:00:00,Friday,New York Knicks,112,Syracuse Nationals,108,,,
1960-11-12T00:00:00,Saturday,Syracuse Nationals,128,New York Knicks,117,,,
1960-11-12T00:00:00,Saturday,Detroit Pistons,116,Cincinnati Royals,112,,,
1960-11-12T00:00:00,Saturday,Boston Celtics,131,Los Angeles Lakers,124,,,"at Providence, RI"
1960-11-12T00:00:00,Saturday,St. Louis Hawks,107,Philadelphia Warriors,105,,,
1960-11-13T00:00:00,Sunday,Cincinnati Royals,113,Detroit Pistons,125,,,
1960-11-15T00:00:00,Tuesday,Cincinnati Royals,124,Philadelphia Warriors,115,,,
1960-11-15T00:00:00,Tuesday,Boston Celtics,114,Detroit Pistons,115,,OT,"at New York, NY"
1960-11-15T00:00:00,Tuesday,New York Knicks,108,Los Angeles Lakers,123,,,
1960-11-16T00:00:00,Wednesday,Boston Celtics,124,St. Louis Hawks,106,,,
1960-11-16T00:00:00,Wednesday,Syracuse Nationals,124,Cincinnati Royals,87,,,
1960-11-16T00:00:00,Wednesday,Detroit Pistons,119,Philadelphia Warriors,118,,,
1960-11-17T00:00:00,Thursday,Detroit Pistons,105,St. Louis Hawks,112,,,"at Philadelphia, PA"
1960-11-17T00:00:00,Thursday,Philadelphia Warriors,105,Syracuse Nationals,106,,,
1960-11-18T00:00:00,Friday,New York Knicks,99,Philadelphia Warriors,101,,,
1960-11-18T00:00:00,Friday,Cincinnati Royals,129,St. Louis Hawks,128,,OT,
