date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1977-10-18T00:00:00,Tuesday,Detroit Pistons,110,New Jersey Nets,93,,,
1977-10-18T00:00:00,Tuesday,Cleveland Cavaliers,88,Chicago Bulls,91,,,
1977-10-18T00:00:00,Tuesday,Phoenix Suns,100,Golden State Warriors,83,,,
1977-10-18T00:00:00,Tuesday,Milwaukee Bucks,117,Los Angeles Lakers,112,,,
1977-10-18T00:00:00,Tuesday,New York Knicks,120,Kansas City Kings,113,,,
1977-10-19T00:00:00,Wednesday,Buffalo Braves,112,Kansas City Kings,108,,,
1977-10-19T00:00:00,Wednesday,Denver Nuggets,133,Milwaukee Bucks,115,,,
1977-10-19T00:00:00,Wednesday,Golden State Warriors,116,Seattle SuperSonics,84,,,
1977-10-19T00:00:00,Wednesday,Houston Rockets,103,Chicago Bulls,107,,,
1977-10-19T00:00:00,Wednesday,Indiana Pacers,120,Los Angeles Lakers,133,,,
1977-10-19T00:00:00,Wednesday,Philadelphia 76ers,113,Detroit Pistons,96,,,
1977-10-19T00:00:00,Wednesday,San Antonio Spurs,114,Boston Celtics,109,,,
1977-10-20T00:00:00,Thursday,New Orleans Jazz,104,Cleveland Cavaliers,107,,,
1977-10-21T00:00:00,Friday,Chicago Bulls,122,Indiana Pacers,119,,,
1977-10-21T00:00:00,Friday,Denver Nuggets,106,Los Angeles Lakers,101,,,
1977-10-21T00:00:00,Friday,Kansas City Kings,95,Houston Rockets,94,,,
1977-10-21T00:00:00,Friday,Golden State Warriors,122,San Antonio Spurs,117,,,
1977-10-21T00:00:00,Friday,Washington Bullets,117,Detroit Pistons,109,,,
1977-10-21T00:00:00,Friday,New Jersey Nets,103,New Orleans Jazz,111,,,
1977-10-21T00:00:00,Friday,Seattle SuperSonics,99,Portland Trail Blazers,106,,,
1977-10-22T00:00:00,Saturday,Milwaukee Bucks,113,Chicago Bulls,95,,,
1977-10-22T00:00:00,Saturday,Atlanta Hawks,107,Cleveland Cavaliers,101,,,
1977-10-22T00:00:00,Saturday,Buffalo Braves,101,New Jersey Nets,96,,,
1977-10-22T00:00:00,Saturday,Detroit Pistons,126,Denver Nuggets,106,,,
1977-10-22T00:00:00,Saturday,Houston Rockets,110,Boston Celtics,98,,,
1977-10-22T00:00:00,Saturday,Indiana Pacers,106,Kansas City Kings,101,,,
1977-10-22T00:00:00,Saturday,New York Knicks,141,Washington Bullets,115,,,
1977-10-22T00:00:00,Saturday,Philadelphia 76ers,103,New Orleans Jazz,104,,OT,
1977-10-22T00:00:00,Saturday,Portland Trail Blazers,130,San Antonio Spurs,115,,,
1977-10-23T00:00:00,Sunday,Los Angeles Lakers,101,Phoenix Suns,104,,,
1977-10-23T00:00:00,Sunday,Seattle SuperSonics,94,San Antonio Spurs,112,,,
1977-10-24T00:00:00,Monday,Detroit Pistons,100,Boston Celtics,85,,,
1977-10-25T00:00:00,Tuesday,Portland Trail Blazers,107,Buffalo Braves,85,,,
1977-10-25T00:00:00,Tuesday,Boston Celtics,110,Atlanta Hawks,103,,,"at Hartford, CT"
1977-10-25T00:00:00,Tuesday,Philadelphia 76ers,112,Kansas City Kings,104,,,
1977-10-25T00:00:00,Tuesday,Phoenix Suns,93,Seattle SuperSonics,86,,,
1977-10-25T00:00:00,Tuesday,Los Angeles Lakers,109,San Antonio Spurs,107,,,
1977-10-25T00:00:00,Tuesday,New York Knicks,112,Cleveland Cavaliers,117,,OT,
1977-10-25T00:00:00,Tuesday,Indiana Pacers,129,Denver Nuggets,104,,,
1977-10-25T00:00:00,Tuesday,Chicago Bulls,98,Golden State Warriors,105,,,
1977-10-26T00:00:00,Wednesday,Detroit Pistons,123,Golden State Warriors,107,,,
1977-10-26T00:00:00,Wednesday,Seattle SuperSonics,97,Buffalo Braves,92,,,
1977-10-26T00:00:00,Wednesday,New Orleans Jazz,123,New York Knicks,106,,,
1977-10-26T00:00:00,Wednesday,New Jersey Nets,110,Atlanta Hawks,113,,OT,
1977-10-26T00:00:00,Wednesday,Denver Nuggets,111,Portland Trail Blazers,108,,,
1977-10-27T00:00:00,Thursday,Houston Rockets,133,Milwaukee Bucks,110,,,
1977-10-27T00:00:00,Thursday,Cleveland Cavaliers,104,Kansas City Kings,119,,,
1977-10-28T00:00:00,Friday,Atlanta Hawks,102,Los Angeles Lakers,95,,,
1977-10-28T00:00:00,Friday,Portland Trail Blazers,98,Philadelphia 76ers,94,,,
1977-10-28T00:00:00,Friday,New Orleans Jazz,114,Phoenix Suns,107,,,
1977-10-28T00:00:00,Friday,New Jersey Nets,116,Boston Celtics,109,,,
1977-10-28T00:00:00,Friday,Indiana Pacers,136,Washington Bullets,127,,,
1977-10-28T00:00:00,Friday,Golden State Warriors,104,Buffalo Braves,97,,,
1977-10-29T00:00:00,Saturday,Houston Rockets,125,Phoenix Suns,112,,,
1977-10-29T00:00:00,Saturday,New York Knicks,124,Detroit Pistons,117,,,
1977-10-29T00:00:00,Saturday,Kansas City Kings,120,Washington Bullets,106,,,
1977-10-29T00:00:00,Saturday,San Antonio Spurs,129,Los Angeles Lakers,118,,,
1977-10-29T00:00:00,Saturday,Golden State Warriors,113,Philadelphia 76ers,110,,,
1977-10-29T00:00:00,Saturday,Denver Nuggets,127,Buffalo Braves,111,,,
1977-10-29T00:00:00,Saturday,Cleveland Cavaliers,103,Boston Celtics,98,,,
1977-10-29T00:00:00,Saturday,Chicago Bulls,101,Seattle SuperSonics,97,,,
1977-10-30T00:00:00,Sunday,Milwaukee Bucks,108,Seattle SuperSonics,95,,,
1977-10-31T00:00:00,Monday,Phoenix Suns,143,San Antonio Spurs,145,,,
1977-11-01T00:00:00,Tuesday,Milwaukee Bucks,115,Kansas City Kings,95,,,
1977-11-01T00:00:00,Tuesday,Atlanta Hawks,102,Seattle SuperSonics,99,,,
1977-11-01T00:00:00,Tuesday,San Antonio Spurs,97,Golden State Warriors,108,,,
1977-11-01T00:00:00,Tuesday,Portland Trail Blazers,113,New York Knicks,104,,,
1977-11-01T00:00:00,Tuesday,New Orleans Jazz,99,Chicago Bulls,88,,,
1977-11-01T00:00:00,Tuesday,Cleveland Cavaliers,110,Denver Nuggets,93,,,
1977-11-02T00:00:00,Wednesday,New Jersey Nets,102,Los Angeles Lakers,107,,,
1977-11-02T00:00:00,Wednesday,Philadelphia 76ers,102,Chicago Bulls,103,,,
1977-11-02T00:00:00,Wednesday,Detroit Pistons,89,Atlanta Hawks,102,,,
1977-11-02T00:00:00,Wednesday,Buffalo Braves,104,Denver Nuggets,100,,,
1977-11-02T00:00:00,Wednesday,Boston Celtics,101,Cleveland Cavaliers,104,,,
1977-11-02T00:00:00,Wednesday,Indiana Pacers,104,Seattle SuperSonics,106,,OT,
1977-11-02T00:00:00,Wednesday,Kansas City Kings,104,New Orleans Jazz,102,,,
1977-11-03T00:00:00,Thursday,Houston Rockets,113,Golden State Warriors,111,,OT,
1977-11-03T00:00:00,Thursday,Cleveland Cavaliers,100,Milwaukee Bucks,91,,,
1977-11-03T00:00:00,Thursday,San Antonio Spurs,89,Phoenix Suns,110,,,
1977-11-04T00:00:00,Friday,Boston Celtics,107,Denver Nuggets,109,,,
1977-11-04T00:00:00,Friday,Chicago Bulls,92,Buffalo Braves,100,,,
1977-11-04T00:00:00,Friday,Kansas City Kings,110,Atlanta Hawks,111,,,
1977-11-04T00:00:00,Friday,Los Angeles Lakers,111,Indiana Pacers,99,,,
1977-11-04T00:00:00,Friday,Milwaukee Bucks,110,Houston Rockets,108,,,
1977-11-04T00:00:00,Friday,New Jersey Nets,104,Philadelphia 76ers,107,,,
1977-11-04T00:00:00,Friday,New Orleans Jazz,105,Golden State Warriors,102,,,
1977-11-04T00:00:00,Friday,Seattle SuperSonics,92,New York Knicks,95,,,
1977-11-04T00:00:00,Friday,Washington Bullets,113,Phoenix Suns,96,,,
1977-11-05T00:00:00,Saturday,Philadelphia 76ers,132,Denver Nuggets,101,,,
1977-11-05T00:00:00,Saturday,Houston Rockets,116,Washington Bullets,105,,,
