date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1982-10-29T00:00:00,Friday,Denver Nuggets,117,Dallas Mavericks,125,12099,,
1982-10-29T00:00:00,Friday,Detroit Pistons,94,Atlanta Hawks,86,12099,,
1982-10-29T00:00:00,Friday,Indiana Pacers,93,Washington Bullets,90,12099,,
1982-10-29T00:00:00,Friday,Kansas City Kings,113,Portland Trail Blazers,111,12099,,
1982-10-29T00:00:00,Friday,Los Angeles Lakers,117,Golden State Warriors,132,12099,,
1982-10-29T00:00:00,Friday,New York Knicks,89,Philadelphia 76ers,104,12099,,
1982-10-29T00:00:00,Friday,San Diego Clippers,99,Phoenix Suns,113,12099,,
1982-10-29T00:00:00,Friday,Seattle SuperSonics,128,Houston Rockets,95,12099,,
1982-10-29T00:00:00,Friday,Utah Jazz,114,San Antonio Spurs,120,12099,,
1982-10-29T00:00:00,Friday,Cleveland Cavaliers,93,Boston Celtics,104,12099,,
1982-10-29T19:40:00,Friday,New Jersey Nets,114,Chicago Bulls,102,12099,,
1982-10-30T00:00:00,Saturday,Dallas Mavericks,123,Utah Jazz,128,12099,,
1982-10-30T00:00:00,Saturday,Golden State Warriors,117,Houston Rockets,110,12099,,
1982-10-30T00:00:00,Saturday,Milwaukee Bucks,108,New York Knicks,86,12099,,
1982-10-30T00:00:00,Saturday,Chicago Bulls,125,Washington Bullets,143,12099,,
1982-10-30T00:00:00,Saturday,San Antonio Spurs,112,Portland Trail Blazers,107,12099,,
1982-10-30T00:00:00,Saturday,Atlanta Hawks,97,Boston Celtics,112,12099,,
1982-10-30T00:00:00,Saturday,Philadelphia 76ers,110,New Jersey Nets,99,12099,,
1982-10-31T00:00:00,Sunday,Cleveland Cavaliers,95,Milwaukee Bucks,119,12099,,
1982-10-31T00:00:00,Sunday,Denver Nuggets,114,Phoenix Suns,110,12099,,
1982-10-31T00:00:00,Sunday,Indiana Pacers,115,Detroit Pistons,118,12099,,
1982-10-31T00:00:00,Sunday,San Diego Clippers,109,Seattle SuperSonics,127,12099,,
1982-11-02T00:00:00,Tuesday,Cleveland Cavaliers,119,Detroit Pistons,128,5149,,
1982-11-02T00:00:00,Tuesday,Houston Rockets,103,Dallas Mavericks,113,5149,,
1982-11-02T00:00:00,Tuesday,Kansas City Kings,119,Milwaukee Bucks,112,5149,,
1982-11-02T00:00:00,Tuesday,Phoenix Suns,92,Portland Trail Blazers,87,5149,,
1982-11-02T00:00:00,Tuesday,Utah Jazz,92,Seattle SuperSonics,120,5149,,
1982-11-02T00:00:00,Tuesday,Atlanta Hawks,105,Washington Bullets,88,5149,,
1982-11-02T19:42:00,Tuesday,New Jersey Nets,110,San Diego Clippers,100,5149,,
1982-11-03T00:00:00,Wednesday,Denver Nuggets,134,Los Angeles Lakers,135,5149,OT,
1982-11-03T00:00:00,Wednesday,Dallas Mavericks,102,Houston Rockets,101,5149,,
1982-11-03T00:00:00,Wednesday,Detroit Pistons,152,Chicago Bulls,144,5149,,
1982-11-03T00:00:00,Wednesday,Washington Bullets,104,New Jersey Nets,85,5149,,
1982-11-03T00:00:00,Wednesday,Seattle SuperSonics,109,San Antonio Spurs,107,5149,,
1982-11-03T00:00:00,Wednesday,Boston Celtics,111,Indiana Pacers,104,5149,,
1982-11-03T00:00:00,Wednesday,Philadelphia 76ers,130,San Diego Clippers,111,5149,,
1982-11-03T00:00:00,Wednesday,Golden State Warriors,99,New York Knicks,97,5149,,
1982-11-04T00:00:00,Thursday,Atlanta Hawks,100,Milwaukee Bucks,104,5149,,
1982-11-04T00:00:00,Thursday,Chicago Bulls,118,Cleveland Cavaliers,111,5149,,
1982-11-04T00:00:00,Thursday,Los Angeles Lakers,131,Denver Nuggets,108,5149,,
1982-11-04T00:00:00,Thursday,Phoenix Suns,119,Utah Jazz,104,5149,,
1982-11-04T00:00:00,Thursday,Portland Trail Blazers,107,San Antonio Spurs,108,5149,OT,
1982-11-05T00:00:00,Friday,Seattle SuperSonics,112,New York Knicks,103,5149,,
1982-11-05T00:00:00,Friday,Milwaukee Bucks,130,San Diego Clippers,99,5149,,
1982-11-05T00:00:00,Friday,Kansas City Kings,113,Dallas Mavericks,118,5149,,
1982-11-05T00:00:00,Friday,Golden State Warriors,104,San Antonio Spurs,105,5149,,
1982-11-05T00:00:00,Friday,Detroit Pistons,109,Philadelphia 76ers,120,5149,,
1982-11-05T00:00:00,Friday,Cleveland Cavaliers,91,New Jersey Nets,99,5149,,
1982-11-05T00:00:00,Friday,Boston Celtics,104,Washington Bullets,97,5149,,
1982-11-06T00:00:00,Saturday,Chicago Bulls,129,San Diego Clippers,124,5149,,
1982-11-06T00:00:00,Saturday,Dallas Mavericks,100,Phoenix Suns,112,5149,,
1982-11-06T00:00:00,Saturday,Philadelphia 76ers,119,Boston Celtics,115,5149,2OT,
1982-11-06T00:00:00,Saturday,Portland Trail Blazers,110,New York Knicks,102,5149,,
1982-11-06T00:00:00,Saturday,Utah Jazz,101,Los Angeles Lakers,104,5149,,
1982-11-06T00:00:00,Saturday,Washington Bullets,119,Indiana Pacers,115,5149,OT,
1982-11-06T00:00:00,Saturday,Denver Nuggets,127,Golden State Warriors,118,5149,,
