date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1954-10-30T00:00:00,Saturday,Milwaukee Hawks,72,Fort Wayne Pistons,91,,,
1954-10-30T00:00:00,Saturday,New York Knicks,94,Minneapolis Lakers,83,,,
1954-10-30T00:00:00,Saturday,Rochester Royals,98,Boston Celtics,95,,,
1954-10-31T00:00:00,Sunday,Fort Wayne Pistons,90,Boston Celtics,86,,,
1954-10-31T00:00:00,Sunday,Syracuse Nationals,94,Minneapolis Lakers,97,,,
1954-11-02T00:00:00,Tuesday,Milwaukee Hawks,84,New York Knicks,91,,,
1954-11-06T00:00:00,Saturday,Milwaukee Hawks,67,Minneapolis Lakers,79,,,"at Buffalo, NY"
1954-11-06T00:00:00,Saturday,Fort Wayne Pistons,90,New York Knicks,83,,,
1954-11-06T00:00:00,Saturday,Boston Celtics,107,Syracuse Nationals,84,,,
1954-11-07T00:00:00,Sunday,Syracuse Nationals,97,Milwaukee Hawks,80,,,
1954-11-07T00:00:00,Sunday,Fort Wayne Pistons,109,Rochester Royals,84,,,
1954-11-07T00:00:00,Sunday,Minneapolis Lakers,93,New York Knicks,103,,OT,
1954-11-10T00:00:00,Wednesday,Rochester Royals,90,Milwaukee Hawks,86,,,
1954-11-11T00:00:00,Thursday,New York Knicks,79,Rochester Royals,78,,,
1954-11-11T00:00:00,Thursday,Fort Wayne Pistons,86,Syracuse Nationals,88,,,
1954-11-11T00:00:00,Thursday,Boston Celtics,85,Milwaukee Hawks,95,,,"at New York, NY"
1954-11-13T00:00:00,Saturday,Rochester Royals,98,Fort Wayne Pistons,103,,,
1954-11-13T00:00:00,Saturday,Philadelphia Warriors,87,New York Knicks,86,,,
1954-11-13T00:00:00,Saturday,Milwaukee Hawks,85,Syracuse Nationals,72,,,
1954-11-14T00:00:00,Sunday,Minneapolis Lakers,99,Syracuse Nationals,92,,,
1954-11-14T00:00:00,Sunday,Fort Wayne Pistons,93,Milwaukee Hawks,91,,,
1954-11-16T00:00:00,Tuesday,Boston Celtics,99,Rochester Royals,98,,,
1954-11-16T00:00:00,Tuesday,Philadelphia Warriors,85,Syracuse Nationals,86,,,"at New York, NY"
1954-11-18T00:00:00,Thursday,New York Knicks,96,Philadelphia Warriors,94,,,"at Syracuse, NY"
1954-11-18T00:00:00,Thursday,Syracuse Nationals,91,Fort Wayne Pistons,82,,,
1954-11-20T00:00:00,Saturday,New York Knicks,98,Boston Celtics,117,,,
1954-11-20T00:00:00,Saturday,Rochester Royals,79,Syracuse Nationals,80,,,
1954-11-20T00:00:00,Saturday,Philadelphia Warriors,99,Fort Wayne Pistons,82,,,
1954-11-21T00:00:00,Sunday,Fort Wayne Pistons,89,Rochester Royals,78,,,
1954-11-21T00:00:00,Sunday,Syracuse Nationals,110,Boston Celtics,104,,,
1954-11-24T00:00:00,Wednesday,Milwaukee Hawks,87,Rochester Royals,90,,OT,
1954-11-24T00:00:00,Wednesday,Fort Wayne Pistons,87,Philadelphia Warriors,91,,,"at Hershey, PA"
1954-11-24T00:00:00,Wednesday,Boston Celtics,108,New York Knicks,103,,,
1954-11-25T00:00:00,Thursday,Minneapolis Lakers,95,Rochester Royals,84,,,
1954-11-25T00:00:00,Thursday,Philadelphia Warriors,103,Boston Celtics,98,,,
1954-11-25T00:00:00,Thursday,Syracuse Nationals,91,Milwaukee Hawks,85,,,
1954-11-27T00:00:00,Saturday,Fort Wayne Pistons,97,Minneapolis Lakers,81,,,
1954-11-27T00:00:00,Saturday,Rochester Royals,107,Boston Celtics,101,,,
1954-11-27T00:00:00,Saturday,New York Knicks,74,Syracuse Nationals,80,,,
1954-11-28T00:00:00,Sunday,Syracuse Nationals,79,New York Knicks,77,,,
1954-11-28T00:00:00,Sunday,Fort Wayne Pistons,96,Milwaukee Hawks,81,,,
1954-11-28T00:00:00,Sunday,Minneapolis Lakers,115,Boston Celtics,108,,,
1954-11-30T00:00:00,Tuesday,Fort Wayne Pistons,92,Minneapolis Lakers,90,,,"at New York, NY"
1954-11-30T00:00:00,Tuesday,Milwaukee Hawks,99,Boston Celtics,118,,,
1954-11-30T00:00:00,Tuesday,New York Knicks,95,Philadelphia Warriors,91,,OT,
1954-12-01T00:00:00,Wednesday,New York Knicks,88,Syracuse Nationals,86,,,"at Philadelphia, PA"
1954-12-01T00:00:00,Wednesday,Rochester Royals,96,Fort Wayne Pistons,101,,OT,
1954-12-01T00:00:00,Wednesday,Philadelphia Warriors,88,Minneapolis Lakers,91,,,
1954-12-01T00:00:00,Wednesday,Boston Celtics,101,Milwaukee Hawks,90,,,"at St. Louis, MO"
1954-12-02T00:00:00,Thursday,Fort Wayne Pistons,116,Boston Celtics,98,,,
1954-12-02T00:00:00,Thursday,Syracuse Nationals,82,Rochester Royals,78,,,
1954-12-02T00:00:00,Thursday,Milwaukee Hawks,117,Minneapolis Lakers,108,,,"at Fort Wayne, IN"
1954-12-03T00:00:00,Friday,Milwaukee Hawks,91,Philadelphia Warriors,110,,,"at Chicago, IL"
1954-12-04T00:00:00,Saturday,Milwaukee Hawks,95,Minneapolis Lakers,88,,,
1954-12-04T00:00:00,Saturday,New York Knicks,88,Fort Wayne Pistons,90,,,
1954-12-04T00:00:00,Saturday,Boston Celtics,110,Rochester Royals,102,,,
1954-12-04T00:00:00,Saturday,Philadelphia Warriors,79,Syracuse Nationals,73,,,
1954-12-05T00:00:00,Sunday,Syracuse Nationals,89,Philadelphia Warriors,72,,,
1954-12-05T00:00:00,Sunday,Minneapolis Lakers,104,Milwaukee Hawks,102,,OT,
1954-12-05T00:00:00,Sunday,Fort Wayne Pistons,96,Rochester Royals,97,,,
1954-12-07T00:00:00,Tuesday,New York Knicks,97,Minneapolis Lakers,89,,,
1954-12-07T00:00:00,Tuesday,Philadelphia Warriors,81,Syracuse Nationals,88,,,"at New Haven, CT"
1954-12-07T00:00:00,Tuesday,Boston Celtics,95,Rochester Royals,93,,,"at New York, NY"
1954-12-07T00:00:00,Tuesday,Fort Wayne Pistons,101,Milwaukee Hawks,85,,,"at Cleveland, OH"
1954-12-08T00:00:00,Wednesday,New York Knicks,77,Philadelphia Warriors,86,,,"at Boston, MA"
1954-12-08T00:00:00,Wednesday,Fort Wayne Pistons,92,Milwaukee Hawks,68,,,"at Toledo, OH"
1954-12-08T00:00:00,Wednesday,Boston Celtics,99,Minneapolis Lakers,101,,,
1954-12-08T00:00:00,Wednesday,Rochester Royals,105,Syracuse Nationals,78,,,
1954-12-09T00:00:00,Thursday,Syracuse Nationals,120,Boston Celtics,107,,,
1954-12-09T00:00:00,Thursday,Philadelphia Warriors,96,New York Knicks,98,,,
1954-12-11T00:00:00,Saturday,Rochester Royals,83,Minneapolis Lakers,91,,,
1954-12-11T00:00:00,Saturday,Milwaukee Hawks,87,New York Knicks,97,,,
1954-12-11T00:00:00,Saturday,Boston Celtics,94,Syracuse Nationals,90,,,
1954-12-12T00:00:00,Sunday,Minneapolis Lakers,80,New York Knicks,73,,,
1954-12-12T00:00:00,Sunday,Fort Wayne Pistons,100,Boston Celtics,99,,,
1954-12-12T00:00:00,Sunday,Milwaukee Hawks,86,Rochester Royals,74,,,"at Endicott, NY"
1954-12-12T00:00:00,Sunday,Syracuse Nationals,87,Philadelphia Warriors,96,,,
1954-12-14T00:00:00,Tuesday,Boston Celtics,115,Minneapolis Lakers,108,,,"at New York, NY"
1954-12-14T00:00:00,Tuesday,New York Knicks,82,Syracuse Nationals,91,,,
1954-12-15T00:00:00,Wednesday,New York Knicks,88,Syracuse Nationals,81,,,"at Boston, MA"
1954-12-15T00:00:00,Wednesday,Boston Celtics,117,Milwaukee Hawks,106,,,
1954-12-15T00:00:00,Wednesday,Fort Wayne Pistons,90,Philadelphia Warriors,99,,,"at Buffalo, NY"
1954-12-15T00:00:00,Wednesday,Minneapolis Lakers,97,Rochester Royals,99,,OT,"at Buffalo, NY"
1954-12-18T00:00:00,Saturday,Milwaukee Hawks,85,New York Knicks,91,,,
1954-12-18T00:00:00,Saturday,Minneapolis Lakers,86,Syracuse Nationals,83,,,
1954-12-18T00:00:00,Saturday,Rochester Royals,86,Fort Wayne Pistons,87,,,
1954-12-18T00:00:00,Saturday,Boston Celtics,107,Philadelphia Warriors,103,,,
1954-12-19T00:00:00,Sunday,Philadelphia Warriors,79,Rochester Royals,92,,,"at New York, NY"
1954-12-19T00:00:00,Sunday,New York Knicks,93,Boston Celtics,81,,,
1954-12-19T00:00:00,Sunday,Fort Wayne Pistons,87,Milwaukee Hawks,82,,,
1954-12-19T00:00:00,Sunday,Syracuse Nationals,108,Minneapolis Lakers,93,,,
1954-12-23T00:00:00,Thursday,Philadelphia Warriors,82,Fort Wayne Pistons,92,,,"at Huntingburg, IN"
1954-12-25T00:00:00,Saturday,Rochester Royals,80,Fort Wayne Pistons,73,,,
1954-12-25T00:00:00,Saturday,New York Knicks,109,Syracuse Nationals,101,,,
1954-12-25T00:00:00,Saturday,Minneapolis Lakers,99,Philadelphia Warriors,91,,,
1954-12-25T00:00:00,Saturday,Milwaukee Hawks,99,Boston Celtics,108,,,
1954-12-26T00:00:00,Sunday,Fort Wayne Pistons,109,Philadelphia Warriors,96,,,
1954-12-26T00:00:00,Sunday,Minneapolis Lakers,87,Boston Celtics,82,,,
1954-12-26T00:00:00,Sunday,Syracuse Nationals,97,New York Knicks,92,,OT,
1954-12-28T00:00:00,Tuesday,Rochester Royals,82,Syracuse Nationals,84,,,"at New York, NY"
1954-12-28T00:00:00,Tuesday,New York Knicks,78,Philadelphia Warriors,84,,,
1954-12-29T00:00:00,Wednesday,Philadelphia Warriors,72,Syracuse Nationals,70,,,
1954-12-29T00:00:00,Wednesday,Rochester Royals,93,New York Knicks,89,,,
