date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2014-10-28T20:00:00,Tuesday,New Orleans Pelicans,101,Orlando Magic,84,17097,,
2014-10-28T20:00:00,Tuesday,San Antonio Spurs,101,Dallas Mavericks,100,17097,,
2014-10-28T22:30:00,Tuesday,Los Angeles Lakers,90,Houston Rockets,108,17097,,
2014-10-29T19:00:00,Wednesday,Charlotte Hornets,108,Milwaukee Bucks,106,17097,OT,
2014-10-29T19:00:00,Wednesday,Indiana Pacers,103,Philadelphia 76ers,91,17097,,
2014-10-29T19:30:00,Wednesday,Boston Celtics,121,Brooklyn Nets,105,17097,,
2014-10-29T19:30:00,Wednesday,Miami Heat,107,Washington Wizards,95,17097,,
2014-10-29T19:30:00,Wednesday,Toronto Raptors,109,Atlanta Hawks,102,17097,,
2014-10-29T20:00:00,Wednesday,Memphis Grizzlies,105,Minnesota Timberwolves,101,17097,,
2014-10-29T20:00:00,Wednesday,New York Knicks,80,Chicago Bulls,104,17097,,
2014-10-29T21:00:00,Wednesday,Utah Jazz,93,Houston Rockets,104,17097,,
2014-10-29T21:00:00,Wednesday,Denver Nuggets,89,Detroit Pistons,79,17097,,
2014-10-29T22:00:00,Wednesday,Phoenix Suns,119,Los Angeles Lakers,99,17097,,
2014-10-29T22:00:00,Wednesday,Sacramento Kings,77,Golden State Warriors,95,17097,,
2014-10-29T22:30:00,Wednesday,Portland Trail Blazers,106,Oklahoma City Thunder,89,17097,,
2014-10-30T19:00:00,Thursday,Orlando Magic,98,Washington Wizards,105,17097,,
2014-10-30T20:00:00,Thursday,Minnesota Timberwolves,97,Detroit Pistons,91,17097,,
2014-10-30T20:00:00,Thursday,Cleveland Cavaliers,90,New York Knicks,95,17097,,
2014-10-30T20:30:00,Thursday,Dallas Mavericks,120,Utah Jazz,102,17097,,
2014-10-30T22:30:00,Thursday,Los Angeles Clippers,93,Oklahoma City Thunder,90,17097,,
2014-10-31T19:00:00,Friday,Indiana Pacers,89,Memphis Grizzlies,97,17097,,
2014-10-31T20:00:00,Friday,Chicago Bulls,108,Cleveland Cavaliers,114,17097,OT,
2014-10-31T20:30:00,Friday,Milwaukee Bucks,93,Philadelphia 76ers,81,17097,,
2014-10-31T22:00:00,Friday,Phoenix Suns,94,San Antonio Spurs,89,17097,,
2014-10-31T22:00:00,Friday,Sacramento Kings,103,Portland Trail Blazers,94,17097,,
2014-10-31T22:30:00,Friday,Los Angeles Lakers,111,Los Angeles Clippers,118,17097,,
2014-11-01T19:00:00,Saturday,Philadelphia 76ers,96,Miami Heat,114,18133,,
2014-11-01T19:00:00,Saturday,Washington Wizards,108,Milwaukee Bucks,97,18133,,
2014-11-01T19:00:00,Saturday,Charlotte Hornets,69,Memphis Grizzlies,71,18133,,
2014-11-01T19:00:00,Saturday,Orlando Magic,95,Toronto Raptors,108,18133,,
2014-11-01T19:00:00,Saturday,New Orleans Pelicans,104,Dallas Mavericks,109,18133,,
2014-11-01T19:30:00,Saturday,Detroit Pistons,90,Brooklyn Nets,102,18133,,
2014-11-01T19:30:00,Saturday,Atlanta Hawks,102,Indiana Pacers,92,18133,,
2014-11-01T20:00:00,Saturday,Oklahoma City Thunder,102,Denver Nuggets,91,18133,,
2014-11-01T20:00:00,Saturday,Minnesota Timberwolves,105,Chicago Bulls,106,18133,,
2014-11-01T20:00:00,Saturday,Houston Rockets,104,Boston Celtics,90,18133,,
2014-11-01T21:00:00,Saturday,Utah Jazz,118,Phoenix Suns,91,18133,,
2014-11-01T22:30:00,Saturday,Golden State Warriors,127,Los Angeles Lakers,104,18133,,
2014-11-02T15:30:00,Sunday,Los Angeles Clippers,92,Sacramento Kings,98,18133,,
2014-11-02T18:00:00,Sunday,Miami Heat,107,Toronto Raptors,102,18133,,
2014-11-02T19:30:00,Sunday,New York Knicks,96,Charlotte Hornets,93,18133,,
2014-11-02T21:00:00,Sunday,Portland Trail Blazers,90,Golden State Warriors,95,18133,,
2014-11-03T19:00:00,Monday,Philadelphia 76ers,93,Houston Rockets,104,18133,,
2014-11-03T19:30:00,Monday,Brooklyn Nets,116,Oklahoma City Thunder,85,18133,,
2014-11-03T20:00:00,Monday,Memphis Grizzlies,93,New Orleans Pelicans,81,18133,,
2014-11-03T20:30:00,Monday,Dallas Mavericks,118,Boston Celtics,113,18133,,
2014-11-03T21:00:00,Monday,Denver Nuggets,105,Sacramento Kings,110,18133,,
2014-11-03T22:30:00,Monday,Los Angeles Clippers,107,Utah Jazz,101,18133,,
2014-11-04T19:00:00,Tuesday,Indiana Pacers,81,Milwaukee Bucks,87,18133,,
2014-11-04T19:30:00,Tuesday,Miami Heat,91,Houston Rockets,108,18133,,
2014-11-04T19:30:00,Tuesday,Toronto Raptors,100,Oklahoma City Thunder,88,18133,,
2014-11-04T19:30:00,Tuesday,New York Knicks,83,Washington Wizards,98,18133,,
2014-11-04T20:00:00,Tuesday,New Orleans Pelicans,100,Charlotte Hornets,91,18133,,
2014-11-04T20:00:00,Tuesday,Chicago Bulls,98,Orlando Magic,90,18133,,
2014-11-04T22:00:00,Tuesday,Portland Trail Blazers,101,Cleveland Cavaliers,82,18133,,
2014-11-04T22:30:00,Tuesday,Los Angeles Lakers,106,Phoenix Suns,112,18133,,
2014-11-05T19:00:00,Wednesday,Philadelphia 76ers,89,Orlando Magic,91,18133,,
2014-11-05T19:00:00,Wednesday,Charlotte Hornets,96,Miami Heat,89,18133,,
2014-11-05T19:30:00,Wednesday,Brooklyn Nets,91,Minnesota Timberwolves,98,18133,,
2014-11-05T19:30:00,Wednesday,Boston Celtics,107,Toronto Raptors,110,18133,,
2014-11-05T19:30:00,Wednesday,Detroit Pistons,98,New York Knicks,95,18133,,
2014-11-05T20:00:00,Wednesday,Milwaukee Bucks,86,Chicago Bulls,95,18133,,
2014-11-05T20:00:00,Wednesday,Washington Wizards,96,Indiana Pacers,94,18133,OT,
2014-11-05T20:30:00,Wednesday,San Antonio Spurs,94,Atlanta Hawks,92,18133,,
2014-11-05T21:00:00,Wednesday,Phoenix Suns,91,Memphis Grizzlies,102,18133,,
2014-11-05T21:00:00,Wednesday,Utah Jazz,102,Cleveland Cavaliers,100,18133,,
2014-11-05T22:00:00,Wednesday,Sacramento Kings,131,Denver Nuggets,109,18133,,
2014-11-05T22:30:00,Wednesday,Golden State Warriors,121,Los Angeles Clippers,104,18133,,
2014-11-06T20:00:00,Thursday,Houston Rockets,98,San Antonio Spurs,81,18133,,
2014-11-06T22:30:00,Thursday,Portland Trail Blazers,108,Dallas Mavericks,87,18133,,
2014-11-07T19:00:00,Friday,Orlando Magic,112,Minnesota Timberwolves,103,18133,OT,
2014-11-07T19:00:00,Friday,Charlotte Hornets,122,Atlanta Hawks,119,18133,2OT,
2014-11-07T19:00:00,Friday,Philadelphia 76ers,115,Chicago Bulls,118,18133,,
2014-11-07T19:30:00,Friday,Toronto Raptors,103,Washington Wizards,84,18133,,
2014-11-07T19:30:00,Friday,Detroit Pistons,98,Milwaukee Bucks,95,18133,,
2014-11-07T19:30:00,Friday,Brooklyn Nets,110,New York Knicks,99,18133,,
2014-11-07T19:30:00,Friday,Boston Celtics,101,Indiana Pacers,98,18133,,
2014-11-07T20:00:00,Friday,Oklahoma City Thunder,89,Memphis Grizzlies,91,18133,,
2014-11-07T21:00:00,Friday,Utah Jazz,82,Dallas Mavericks,105,18133,,
2014-11-07T21:00:00,Friday,Phoenix Suns,112,Sacramento Kings,114,18133,2OT,
2014-11-07T22:30:00,Friday,Denver Nuggets,101,Cleveland Cavaliers,110,18133,,
2014-11-08T15:30:00,Saturday,Los Angeles Clippers,106,Portland Trail Blazers,102,18133,,
2014-11-08T19:00:00,Saturday,Indiana Pacers,90,Washington Wizards,97,18133,,
2014-11-08T19:30:00,Saturday,Atlanta Hawks,103,New York Knicks,96,18133,,
2014-11-08T19:30:00,Saturday,Miami Heat,102,Minnesota Timberwolves,92,18133,,
2014-11-08T20:00:00,Saturday,Chicago Bulls,101,Boston Celtics,106,18133,,
2014-11-08T20:00:00,Saturday,Houston Rockets,87,Golden State Warriors,98,18133,,
