date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2017-10-17T20:01:00,Tuesday,Cleveland Cavaliers,102,Boston Celtics,99,20562,,
2017-10-17T22:30:00,Tuesday,Golden State Warriors,121,Houston Rockets,122,20562,,
2017-10-18T19:00:00,Wednesday,Detroit Pistons,102,Charlotte Hornets,90,20562,,
2017-10-18T19:00:00,Wednesday,Indiana Pacers,140,Brooklyn Nets,131,20562,,
2017-10-18T19:00:00,Wednesday,Orlando Magic,116,Miami Heat,109,20562,,
2017-10-18T19:00:00,Wednesday,Washington Wizards,120,Philadelphia 76ers,115,20562,,
2017-10-18T19:30:00,Wednesday,Boston Celtics,100,Milwaukee Bucks,108,20562,,
2017-10-18T20:00:00,Wednesday,Memphis Grizzlies,103,New Orleans Pelicans,91,20562,,
2017-10-18T20:30:00,Wednesday,Dallas Mavericks,111,Atlanta Hawks,117,20562,,
2017-10-18T21:00:00,Wednesday,Utah Jazz,106,Denver Nuggets,96,20562,,
2017-10-18T21:30:00,Wednesday,San Antonio Spurs,107,Minnesota Timberwolves,99,20562,,
2017-10-18T22:00:00,Wednesday,Phoenix Suns,76,Portland Trail Blazers,124,20562,,
2017-10-18T22:00:00,Wednesday,Sacramento Kings,100,Houston Rockets,105,20562,,
2017-10-19T19:30:00,Thursday,Toronto Raptors,117,Chicago Bulls,100,20562,,
2017-10-19T20:00:00,Thursday,Oklahoma City Thunder,105,New York Knicks,84,20562,,
2017-10-19T22:30:00,Thursday,Los Angeles Lakers,92,Los Angeles Clippers,108,20562,,
2017-10-20T19:00:00,Friday,Charlotte Hornets,109,Atlanta Hawks,91,20562,,
2017-10-20T19:00:00,Friday,Indiana Pacers,96,Portland Trail Blazers,114,20562,,
2017-10-20T19:00:00,Friday,Milwaukee Bucks,97,Cleveland Cavaliers,116,20562,,
2017-10-20T19:00:00,Friday,Philadelphia 76ers,92,Boston Celtics,102,20562,,
2017-10-20T19:00:00,Friday,Washington Wizards,115,Detroit Pistons,111,20562,,
2017-10-20T19:30:00,Friday,Brooklyn Nets,126,Orlando Magic,121,20562,,
2017-10-20T20:00:00,Friday,Minnesota Timberwolves,100,Utah Jazz,97,20562,,
2017-10-20T20:30:00,Friday,Dallas Mavericks,88,Sacramento Kings,93,20562,,
