date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1970-10-13T00:00:00,Tuesday,New York Knicks,114,Boston Celtics,107,,,
1970-10-13T00:00:00,Tuesday,Chicago Bulls,111,San Diego Rockets,96,,,
1970-10-14T00:00:00,Wednesday,Buffalo Braves,107,Cleveland Cavaliers,92,,,
1970-10-14T00:00:00,Wednesday,Baltimore Bullets,123,San Diego Rockets,105,,,
1970-10-14T00:00:00,Wednesday,Seattle SuperSonics,117,Detroit Pistons,123,,,
1970-10-14T00:00:00,Wednesday,Philadelphia 76ers,110,Chicago Bulls,107,,,
1970-10-14T00:00:00,Wednesday,Cincinnati Royals,104,New York Knicks,128,,,
1970-10-15T00:00:00,Thursday,Phoenix Suns,119,Boston Celtics,100,,,
1970-10-16T00:00:00,Friday,Chicago Bulls,102,Los Angeles Lakers,106,,,
1970-10-16T00:00:00,Friday,Philadelphia 76ers,127,San Diego Rockets,119,,,
1970-10-16T00:00:00,Friday,Portland Trail Blazers,115,Cleveland Cavaliers,112,,,
1970-10-16T00:00:00,Friday,San Francisco Warriors,106,Detroit Pistons,120,,,
1970-10-17T00:00:00,Saturday,San Francisco Warriors,128,Cleveland Cavaliers,108,,,"at Oakland, CA"
1970-10-17T00:00:00,Saturday,Phoenix Suns,107,Detroit Pistons,110,,,
1970-10-17T00:00:00,Saturday,New York Knicks,96,Chicago Bulls,99,,,
1970-10-17T00:00:00,Saturday,Seattle SuperSonics,126,Boston Celtics,114,,,
1970-10-17T00:00:00,Saturday,Buffalo Braves,93,San Diego Rockets,102,,,
1970-10-17T00:00:00,Saturday,Baltimore Bullets,118,Los Angeles Lakers,116,,OT,
1970-10-17T00:00:00,Saturday,Cincinnati Royals,105,Philadelphia 76ers,123,,,
1970-10-17T00:00:00,Saturday,Atlanta Hawks,98,Milwaukee Bucks,107,,,
1970-10-18T00:00:00,Sunday,Portland Trail Blazers,115,Boston Celtics,133,,,
1970-10-20T00:00:00,Tuesday,San Diego Rockets,115,Phoenix Suns,114,,,
1970-10-20T00:00:00,Tuesday,Portland Trail Blazers,120,Cleveland Cavaliers,98,,,
1970-10-20T00:00:00,Tuesday,Baltimore Bullets,105,San Francisco Warriors,125,,,
1970-10-20T00:00:00,Tuesday,Detroit Pistons,115,Milwaukee Bucks,114,,,
1970-10-20T00:00:00,Tuesday,Buffalo Braves,89,Philadelphia 76ers,98,,,
1970-10-20T00:00:00,Tuesday,New York Knicks,115,Los Angeles Lakers,100,,,
1970-10-21T00:00:00,Wednesday,Cincinnati Royals,105,Baltimore Bullets,117,,,
1970-10-21T00:00:00,Wednesday,Seattle SuperSonics,110,Phoenix Suns,106,,,
1970-10-21T00:00:00,Wednesday,Philadelphia 76ers,117,Los Angeles Lakers,141,,,
1970-10-21T00:00:00,Wednesday,Boston Celtics,118,Detroit Pistons,121,,,
1970-10-21T00:00:00,Wednesday,Atlanta Hawks,102,San Francisco Warriors,100,,,
1970-10-22T00:00:00,Thursday,Detroit Pistons,120,Atlanta Hawks,101,,,
1970-10-22T00:00:00,Thursday,New York Knicks,95,San Francisco Warriors,92,,,
1970-10-22T00:00:00,Thursday,San Diego Rockets,140,Cleveland Cavaliers,110,,,
1970-10-23T00:00:00,Friday,Boston Celtics,131,Cincinnati Royals,126,,,
1970-10-23T00:00:00,Friday,Baltimore Bullets,98,New York Knicks,92,,,
1970-10-23T00:00:00,Friday,Los Angeles Lakers,122,Philadelphia 76ers,127,,,
1970-10-23T00:00:00,Friday,Phoenix Suns,108,Cleveland Cavaliers,104,,,
1970-10-23T00:00:00,Friday,Seattle SuperSonics,141,Portland Trail Blazers,111,,,
1970-10-24T00:00:00,Saturday,Atlanta Hawks,109,Boston Celtics,113,,,
1970-10-24T00:00:00,Saturday,Buffalo Braves,95,Detroit Pistons,114,,,
1970-10-24T00:00:00,Saturday,Milwaukee Bucks,122,Baltimore Bullets,120,,2OT,
1970-10-24T00:00:00,Saturday,New York Knicks,115,Cincinnati Royals,103,,,
1970-10-24T00:00:00,Saturday,San Francisco Warriors,118,Portland Trail Blazers,115,,,"at Oakland, CA"
1970-10-24T00:00:00,Saturday,San Diego Rockets,116,Philadelphia 76ers,111,,,
1970-10-25T00:00:00,Sunday,Los Angeles Lakers,123,Cleveland Cavaliers,96,,,
1970-10-25T00:00:00,Sunday,Milwaukee Bucks,126,Seattle SuperSonics,107,,,
1970-10-25T00:00:00,Sunday,Portland Trail Blazers,116,Chicago Bulls,131,,,
1970-10-25T00:00:00,Sunday,Phoenix Suns,117,San Diego Rockets,98,,,
1970-10-26T00:00:00,Monday,Detroit Pistons,142,Seattle SuperSonics,111,,,
1970-10-26T00:00:00,Monday,Cincinnati Royals,126,Atlanta Hawks,107,,,
1970-10-27T00:00:00,Tuesday,Milwaukee Bucks,126,San Diego Rockets,113,,,
1970-10-27T00:00:00,Tuesday,Portland Trail Blazers,119,Buffalo Braves,108,,,
1970-10-27T00:00:00,Tuesday,New York Knicks,117,Seattle SuperSonics,104,,,
1970-10-28T00:00:00,Wednesday,Baltimore Bullets,103,Detroit Pistons,109,,,
1970-10-28T00:00:00,Wednesday,Cleveland Cavaliers,99,San Diego Rockets,110,,,
1970-10-28T00:00:00,Wednesday,Boston Celtics,89,New York Knicks,126,,,
1970-10-28T00:00:00,Wednesday,Phoenix Suns,105,Chicago Bulls,118,,,
1970-10-28T00:00:00,Wednesday,Cincinnati Royals,131,Seattle SuperSonics,118,,,
1970-10-28T00:00:00,Wednesday,San Francisco Warriors,108,Philadelphia 76ers,111,,,"at Oakland, CA"
1970-10-29T00:00:00,Thursday,New York Knicks,114,San Diego Rockets,107,,,
1970-10-30T00:00:00,Friday,Boston Celtics,127,Phoenix Suns,112,,,
1970-10-30T00:00:00,Friday,Portland Trail Blazers,104,Seattle SuperSonics,115,,,
1970-10-30T00:00:00,Friday,San Francisco Warriors,98,Chicago Bulls,101,,,
1970-10-30T00:00:00,Friday,Philadelphia 76ers,110,Baltimore Bullets,123,,,
1970-10-30T00:00:00,Friday,Cleveland Cavaliers,110,Cincinnati Royals,125,,,
1970-10-30T00:00:00,Friday,Los Angeles Lakers,104,Buffalo Braves,90,,,
1970-10-31T00:00:00,Saturday,Portland Trail Blazers,107,Buffalo Braves,102,,,
1970-10-31T00:00:00,Saturday,Philadelphia 76ers,102,Boston Celtics,133,,,
1970-10-31T00:00:00,Saturday,Baltimore Bullets,106,Phoenix Suns,103,,,
1970-10-31T00:00:00,Saturday,Cincinnati Royals,100,Milwaukee Bucks,121,,,
1970-10-31T00:00:00,Saturday,Atlanta Hawks,117,San Diego Rockets,121,,,
1970-10-31T00:00:00,Saturday,Seattle SuperSonics,122,Chicago Bulls,119,,,
1970-10-31T00:00:00,Saturday,New York Knicks,107,Detroit Pistons,89,,,
1970-11-01T00:00:00,Sunday,Cleveland Cavaliers,107,Atlanta Hawks,131,,,
1970-11-02T00:00:00,Monday,San Francisco Warriors,99,New York Knicks,111,,,"at Oakland, CA"
1970-11-02T00:00:00,Monday,Phoenix Suns,110,Buffalo Braves,102,,,
1970-11-02T00:00:00,Monday,Philadelphia 76ers,141,Cleveland Cavaliers,87,,,
1970-11-03T00:00:00,Tuesday,Portland Trail Blazers,108,Los Angeles Lakers,128,,,
1970-11-03T00:00:00,Tuesday,Detroit Pistons,115,Cincinnati Royals,112,,,
1970-11-03T00:00:00,Tuesday,Chicago Bulls,113,Seattle SuperSonics,101,,,
1970-11-04T00:00:00,Wednesday,San Diego Rockets,100,New York Knicks,109,,,
1970-11-04T00:00:00,Wednesday,Cleveland Cavaliers,108,Milwaukee Bucks,110,,,
1970-11-04T00:00:00,Wednesday,Cincinnati Royals,115,Phoenix Suns,133,,,
1970-11-04T00:00:00,Wednesday,Buffalo Braves,101,Seattle SuperSonics,126,,,
1970-11-04T00:00:00,Wednesday,Boston Celtics,115,Philadelphia 76ers,113,,,
1970-11-04T00:00:00,Wednesday,Atlanta Hawks,105,Detroit Pistons,117,,,
1970-11-04T00:00:00,Wednesday,San Francisco Warriors,111,Baltimore Bullets,100,,,
1970-11-05T00:00:00,Thursday,Portland Trail Blazers,135,Baltimore Bullets,131,,,
1970-11-05T00:00:00,Thursday,Detroit Pistons,121,Buffalo Braves,109,,,
1970-11-06T00:00:00,Friday,San Diego Rockets,118,Baltimore Bullets,125,,,
1970-11-06T00:00:00,Friday,Portland Trail Blazers,103,San Francisco Warriors,110,,,
1970-11-06T00:00:00,Friday,Philadelphia 76ers,118,Atlanta Hawks,112,,,
1970-11-06T00:00:00,Friday,Los Angeles Lakers,106,New York Knicks,104,,,
1970-11-06T00:00:00,Friday,Chicago Bulls,102,Phoenix Suns,105,,,
1970-11-06T00:00:00,Friday,Boston Celtics,116,Seattle SuperSonics,94,,,
1970-11-07T00:00:00,Saturday,Chicago Bulls,125,Detroit Pistons,99,,,
1970-11-07T00:00:00,Saturday,Atlanta Hawks,100,Phoenix Suns,107,,,
1970-11-07T00:00:00,Saturday,Cincinnati Royals,122,Boston Celtics,140,,,
1970-11-07T00:00:00,Saturday,Philadelphia 76ers,134,Seattle SuperSonics,128,,,
1970-11-07T00:00:00,Saturday,San Francisco Warriors,114,San Diego Rockets,102,,,
1970-11-07T00:00:00,Saturday,Buffalo Braves,103,Cleveland Cavaliers,91,,,
1970-11-08T00:00:00,Sunday,Los Angeles Lakers,124,Baltimore Bullets,105,,,
1970-11-08T00:00:00,Sunday,Milwaukee Bucks,125,Phoenix Suns,105,,,
1970-11-08T00:00:00,Sunday,Cleveland Cavaliers,105,Seattle SuperSonics,111,,,
