date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2015-10-27T20:00:00,Tuesday,Chicago Bulls,97,Cleveland Cavaliers,95,21957,,
2015-10-27T20:00:00,Tuesday,Atlanta Hawks,94,Detroit Pistons,106,21957,,
2015-10-27T22:30:00,Tuesday,Golden State Warriors,111,New Orleans Pelicans,95,21957,,
2015-10-28T19:00:00,Wednesday,Orlando Magic,87,Washington Wizards,88,21957,,
2015-10-28T19:30:00,Wednesday,Boston Celtics,112,Philadelphia 76ers,95,21957,,
2015-10-28T19:30:00,Wednesday,Brooklyn Nets,100,Chicago Bulls,115,21957,,
2015-10-28T19:30:00,Wednesday,Detroit Pistons,92,Utah Jazz,87,21957,,
2015-10-28T19:30:00,Wednesday,Toronto Raptors,106,Indiana Pacers,99,21957,,
2015-10-28T19:30:00,Wednesday,Miami Heat,104,Charlotte Hornets,94,21957,,
2015-10-28T20:00:00,Wednesday,Houston Rockets,85,Denver Nuggets,105,21957,,
2015-10-28T20:00:00,Wednesday,Memphis Grizzlies,76,Cleveland Cavaliers,106,21957,,
2015-10-28T20:00:00,Wednesday,Oklahoma City Thunder,112,San Antonio Spurs,106,21957,,
2015-10-28T20:00:00,Wednesday,Milwaukee Bucks,97,New York Knicks,122,21957,,
2015-10-28T22:00:00,Wednesday,Phoenix Suns,95,Dallas Mavericks,111,21957,,
2015-10-28T22:00:00,Wednesday,Portland Trail Blazers,112,New Orleans Pelicans,94,21957,,
2015-10-28T22:00:00,Wednesday,Sacramento Kings,104,Los Angeles Clippers,111,21957,,
2015-10-28T22:30:00,Wednesday,Los Angeles Lakers,111,Minnesota Timberwolves,112,21957,,
2015-10-29T19:00:00,Thursday,Indiana Pacers,103,Memphis Grizzlies,112,21957,,
2015-10-29T20:00:00,Thursday,New York Knicks,101,Atlanta Hawks,112,21957,,
2015-10-29T22:30:00,Thursday,Los Angeles Clippers,104,Dallas Mavericks,88,21957,,
2015-10-30T19:00:00,Friday,Orlando Magic,136,Oklahoma City Thunder,139,21957,2OT,
2015-10-30T19:00:00,Friday,Philadelphia 76ers,71,Utah Jazz,99,21957,,
2015-10-30T19:00:00,Friday,Cleveland Cavaliers,102,Miami Heat,92,21957,,
2015-10-30T19:30:00,Friday,Boston Celtics,103,Toronto Raptors,113,21957,,
2015-10-30T19:30:00,Friday,Detroit Pistons,98,Chicago Bulls,94,21957,OT,
2015-10-30T20:00:00,Friday,Atlanta Hawks,97,Charlotte Hornets,94,21957,,
2015-10-30T20:00:00,Friday,Milwaukee Bucks,113,Washington Wizards,118,21957,,
2015-10-30T20:30:00,Friday,San Antonio Spurs,102,Brooklyn Nets,75,21957,,
2015-10-30T21:00:00,Friday,Denver Nuggets,78,Minnesota Timberwolves,95,21957,,
2015-10-30T21:30:00,Friday,Houston Rockets,92,Golden State Warriors,112,21957,,
2015-10-30T22:00:00,Friday,Sacramento Kings,132,Los Angeles Lakers,114,21957,,
2015-10-30T22:30:00,Friday,Phoenix Suns,110,Portland Trail Blazers,92,21957,,
2015-10-31T19:00:00,Saturday,Washington Wizards,110,New York Knicks,117,21957,,
2015-10-31T19:00:00,Saturday,Indiana Pacers,76,Utah Jazz,97,21957,,
2015-10-31T19:30:00,Saturday,New Orleans Pelicans,120,Golden State Warriors,134,21957,,
2015-10-31T20:00:00,Saturday,Memphis Grizzlies,101,Brooklyn Nets,91,21957,,
2015-10-31T22:00:00,Saturday,Portland Trail Blazers,90,Phoenix Suns,101,21957,,
2015-10-31T22:30:00,Saturday,Los Angeles Clippers,114,Sacramento Kings,109,21957,,
2015-11-01T14:00:00,Sunday,Charlotte Hornets,92,Atlanta Hawks,94,18691,,
2015-11-01T15:30:00,Sunday,Boston Celtics,87,San Antonio Spurs,95,18691,,
2015-11-01T18:00:00,Sunday,Toronto Raptors,106,Milwaukee Bucks,87,18691,,
2015-11-01T18:00:00,Sunday,Miami Heat,109,Houston Rockets,89,18691,,
2015-11-01T19:00:00,Sunday,Oklahoma City Thunder,117,Denver Nuggets,93,18691,,
2015-11-01T19:00:00,Sunday,Chicago Bulls,92,Orlando Magic,87,18691,,
2015-11-01T21:30:00,Sunday,Los Angeles Lakers,93,Dallas Mavericks,103,18691,,
2015-11-02T19:00:00,Monday,Philadelphia 76ers,100,Cleveland Cavaliers,107,18691,,
2015-11-02T19:30:00,Monday,New York Knicks,84,San Antonio Spurs,94,18691,,
2015-11-02T19:30:00,Monday,Brooklyn Nets,96,Milwaukee Bucks,103,18691,,
2015-11-02T20:00:00,Monday,Houston Rockets,110,Oklahoma City Thunder,105,18691,,
2015-11-02T20:00:00,Monday,Minnesota Timberwolves,101,Portland Trail Blazers,106,18691,,
2015-11-02T22:30:00,Monday,Los Angeles Clippers,102,Phoenix Suns,96,18691,,
2015-11-02T22:30:00,Monday,Golden State Warriors,119,Memphis Grizzlies,69,18691,,
2015-11-03T19:00:00,Tuesday,Charlotte Hornets,130,Chicago Bulls,105,18691,,
2015-11-03T19:30:00,Tuesday,Miami Heat,92,Atlanta Hawks,98,18691,,
2015-11-03T19:30:00,Tuesday,Detroit Pistons,82,Indiana Pacers,94,18691,,
